rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area
NYU_0051075	1105.0	1186.0	2318.0	1744.0	343.0	3340.0	6157.0	3432.0	1087.0	4710.0	2941.0	3802.0	2051.0	4241.0	625.0	1818.0	1643.0	911.0	1682.0	1659.0	4819.0	1554.0	5094.0	4805.0	1048.0	7276.0	8102.0	5999.0	4196.0	4453.0	355.0	495.0	365.0	2312.0	97666.8
NYU_0051076	868.0	1146.0	2337.0	2112.0	359.0	3603.0	6776.0	3700.0	1377.0	6233.0	2804.0	3742.0	2134.0	3862.0	797.0	1800.0	1387.0	870.0	1600.0	2167.0	4941.0	1616.0	5660.0	4794.0	824.0	8448.0	7979.0	6369.0	3714.0	4291.0	265.0	452.0	373.0	2280.0	101679.0
NYU_0051077	906.0	736.0	2675.0	1904.0	334.0	3110.0	5131.0	2803.0	974.0	4619.0	2466.0	3135.0	1642.0	3297.0	650.0	1526.0	1357.0	763.0	1444.0	1673.0	3544.0	1338.0	4638.0	3930.0	805.0	5804.0	6536.0	5321.0	3234.0	2997.0	222.0	457.0	319.0	1793.0	82081.9
NYU_0051078	1032.0	778.0	2088.0	1668.0	446.0	3375.0	5803.0	2930.0	863.0	5492.0	2321.0	3503.0	1655.0	3350.0	701.0	1478.0	1255.0	813.0	1509.0	1588.0	4882.0	1132.0	5399.0	3823.0	562.0	6043.0	7242.0	6069.0	3772.0	3618.0	312.0	409.0	393.0	1692.0	87998.3
NYU_0051079	930.0	656.0	2522.0	1551.0	390.0	3394.0	6225.0	3764.0	1303.0	5615.0	2828.0	2939.0	1871.0	3977.0	737.0	1471.0	1630.0	789.0	1517.0	1283.0	4698.0	1317.0	5095.0	4550.0	640.0	6424.0	7100.0	6014.0	3858.0	4926.0	258.0	479.0	333.0	2165.0	93246.6
NYU_0051080	1067.0	761.0	2660.0	1452.0	287.0	3643.0	4903.0	3707.0	1078.0	5158.0	2509.0	3054.0	1804.0	3797.0	699.0	1661.0	1471.0	748.0	2041.0	1350.0	4352.0	1499.0	5068.0	4209.0	409.0	6920.0	7712.0	6028.0	3763.0	4628.0	299.0	397.0	334.0	2176.0	91644.1
NYU_0051081	787.0	604.0	1848.0	1568.0	308.0	3573.0	4941.0	3217.0	883.0	4856.0	2064.0	3190.0	1774.0	3410.0	833.0	1469.0	1406.0	862.0	1731.0	1448.0	4878.0	906.0	4548.0	3848.0	510.0	5493.0	7150.0	5124.0	3468.0	4074.0	300.0	395.0	341.0	1680.0	83491.6
NYU_0051082	1213.0	714.0	3030.0	1533.0	325.0	3127.0	7071.0	3524.0	1031.0	5183.0	2721.0	3324.0	1917.0	4071.0	816.0	1774.0	1264.0	892.0	1638.0	1370.0	4611.0	1122.0	5006.0	4610.0	658.0	7358.0	7395.0	5783.0	3759.0	4450.0	332.0	546.0	377.0	1977.0	94523.6
NYU_0051083	1299.0	699.0	1857.0	1599.0	267.0	3872.0	6699.0	3988.0	1250.0	5220.0	2556.0	2758.0	1884.0	4114.0	811.0	1516.0	1390.0	851.0	1910.0	1293.0	4878.0	1546.0	5071.0	4805.0	509.0	6946.0	7854.0	5033.0	4094.0	4449.0	389.0	479.0	333.0	1880.0	94099.8
NYU_0051084	886.0	936.0	2543.0	1744.0	497.0	3688.0	6219.0	3515.0	1013.0	4378.0	2546.0	3099.0	1794.0	3761.0	715.0	1566.0	1379.0	829.0	1579.0	1563.0	4683.0	1496.0	5082.0	4886.0	676.0	6833.0	8168.0	6513.0	3758.0	3490.0	428.0	446.0	318.0	2087.0	93114.6
NYU_0051085	871.0	1087.0	2303.0	1278.0	329.0	3517.0	6227.0	3062.0	1001.0	4743.0	2288.0	3348.0	1824.0	3406.0	838.0	1493.0	1168.0	732.0	1309.0	1464.0	4001.0	1383.0	4558.0	4173.0	799.0	6235.0	5901.0	5648.0	3699.0	3762.0	238.0	494.0	388.0	1855.0	85422.6
NYU_0051086	1069.0	693.0	2407.0	1680.0	350.0	4193.0	6916.0	3811.0	1199.0	4818.0	3084.0	3385.0	2206.0	4073.0	812.0	1433.0	1462.0	833.0	1766.0	1664.0	5246.0	1533.0	5754.0	4933.0	752.0	6499.0	7809.0	5590.0	4494.0	5037.0	291.0	451.0	420.0	2268.0	98930.5
NYU_0051087	964.0	819.0	2032.0	1387.0	350.0	3675.0	6467.0	3453.0	1176.0	4631.0	3081.0	2928.0	2010.0	3598.0	722.0	1450.0	1237.0	969.0	1764.0	1285.0	4905.0	1410.0	5610.0	4535.0	809.0	6642.0	7738.0	6146.0	3841.0	4248.0	310.0	404.0	334.0	2475.0	93405.8
NYU_0051088	911.0	677.0	2047.0	1926.0	397.0	3055.0	5663.0	3457.0	974.0	5738.0	2498.0	3710.0	1765.0	3631.0	643.0	2070.0	1506.0	856.0	1729.0	2075.0	4494.0	1111.0	4750.0	4416.0	779.0	6265.0	8166.0	5990.0	3661.0	5234.0	380.0	430.0	420.0	2114.0	93537.9
NYU_0051089	932.0	764.0	2469.0	1638.0	351.0	3554.0	6646.0	3460.0	1026.0	5537.0	2390.0	2574.0	2107.0	3477.0	682.0	1676.0	1328.0	855.0	1469.0	1257.0	3986.0	1261.0	4879.0	4706.0	694.0	6674.0	7103.0	5139.0	3345.0	3287.0	323.0	453.0	393.0	2021.0	88456.5
NYU_0051090	1213.0	1141.0	2554.0	1724.0	521.0	3844.0	5750.0	4181.0	1038.0	4331.0	2588.0	3503.0	2268.0	3968.0	796.0	1880.0	1673.0	757.0	1375.0	1608.0	4616.0	1455.0	5733.0	5203.0	975.0	6265.0	7559.0	6624.0	4174.0	5407.0	337.0	542.0	309.0	2062.0	97976.8
NYU_0051091	1071.0	580.0	2661.0	1535.0	521.0	3338.0	5724.0	3803.0	1238.0	5820.0	2853.0	3050.0	2204.0	3751.0	789.0	2223.0	1812.0	900.0	1935.0	1496.0	4666.0	1724.0	5982.0	4625.0	617.0	6824.0	9175.0	7325.0	3918.0	4422.0	289.0	453.0	362.0	2149.0	99833.3
NYU_0051093	1309.0	687.0	1785.0	1593.0	321.0	3548.0	6227.0	2982.0	1040.0	4548.0	2288.0	3250.0	1645.0	3655.0	717.0	1347.0	1358.0	730.0	1620.0	1550.0	4194.0	1031.0	4279.0	4530.0	843.0	6792.0	7451.0	5795.0	4351.0	3503.0	318.0	411.0	389.0	2129.0	88213.9
NYU_0051094	956.0	845.0	2341.0	1653.0	437.0	2994.0	6414.0	3687.0	1134.0	5697.0	2507.0	3888.0	1913.0	3953.0	781.0	1713.0	1357.0	884.0	1783.0	1614.0	4274.0	1239.0	5310.0	4468.0	828.0	7375.0	7872.0	5819.0	3953.0	3710.0	306.0	400.0	296.0	2029.0	94428.1
NYU_0051095	933.0	605.0	2505.0	1903.0	484.0	3492.0	5884.0	3766.0	1204.0	6033.0	2957.0	3376.0	1801.0	3877.0	748.0	1992.0	1592.0	996.0	1603.0	1760.0	5267.0	1504.0	5909.0	4483.0	801.0	7877.0	9138.0	5510.0	4180.0	4093.0	392.0	578.0	488.0	2749.0	100481.0
NYU_0051096	912.0	697.0	2557.0	1606.0	301.0	3542.0	5858.0	3816.0	1193.0	4888.0	3026.0	3505.0	2278.0	4139.0	727.0	1467.0	1389.0	906.0	1684.0	1600.0	4611.0	1611.0	5259.0	4726.0	810.0	7726.0	9435.0	6530.0	4072.0	3878.0	369.0	493.0	418.0	2232.0	98257.0
NYU_0051097	1035.0	887.0	2707.0	1769.0	306.0	3770.0	6609.0	4108.0	996.0	5442.0	2635.0	3105.0	2181.0	3964.0	831.0	1937.0	1557.0	914.0	1581.0	1490.0	4317.0	1497.0	4832.0	4819.0	763.0	6907.0	8356.0	6154.0	3934.0	4284.0	249.0	446.0	293.0	2427.0	97100.3
NYU_0051098	1069.0	690.0	2931.0	1790.0	273.0	2977.0	5814.0	3640.0	1013.0	4880.0	2560.0	3789.0	2166.0	4186.0	737.0	2034.0	1371.0	851.0	1873.0	1822.0	4957.0	1339.0	5577.0	4638.0	724.0	6527.0	8634.0	5829.0	4396.0	5174.0	400.0	391.0	418.0	2132.0	97602.1
NYU_0051099	1194.0	841.0	2053.0	1465.0	429.0	3473.0	6377.0	3032.0	712.0	4964.0	2188.0	3095.0	1710.0	3412.0	788.0	1994.0	1266.0	761.0	1720.0	1272.0	3679.0	1116.0	4838.0	4251.0	947.0	6370.0	7406.0	4780.0	3644.0	3633.0	328.0	456.0	331.0	2030.0	86554.2
NYU_0051100	1040.0	855.0	1528.0	1723.0	377.0	3320.0	5446.0	3847.0	1007.0	4446.0	2192.0	2861.0	1727.0	3810.0	738.0	1284.0	1359.0	677.0	1718.0	1287.0	3919.0	893.0	4316.0	4451.0	636.0	6125.0	7406.0	5919.0	3545.0	3465.0	246.0	444.0	358.0	2088.0	85051.9
NYU_0051101	861.0	743.0	2217.0	1568.0	333.0	3190.0	6058.0	3869.0	970.0	5270.0	2572.0	2849.0	1979.0	3759.0	869.0	1731.0	1506.0	835.0	1462.0	1364.0	4086.0	1146.0	5683.0	4107.0	673.0	6460.0	7670.0	5207.0	3423.0	4290.0	291.0	532.0	367.0	1988.0	89930.0
NYU_0051102	1085.0	746.0	2525.0	1508.0	490.0	3828.0	5719.0	3994.0	1113.0	5432.0	2474.0	3053.0	2147.0	4115.0	876.0	1536.0	1890.0	902.0	1768.0	1381.0	4619.0	1605.0	5835.0	4448.0	494.0	7348.0	8296.0	6338.0	4089.0	4374.0	331.0	508.0	476.0	2009.0	97352.6
NYU_0051103	956.0	975.0	3272.0	1945.0	368.0	3685.0	6043.0	3862.0	1188.0	5642.0	2672.0	3558.0	1956.0	4404.0	870.0	1713.0	1773.0	849.0	2044.0	1922.0	4448.0	1756.0	5517.0	4804.0	1008.0	8853.0	8006.0	6620.0	4274.0	4482.0	288.0	444.0	393.0	2260.0	102848.0
NYU_0051104	1062.0	1086.0	2411.0	1532.0	415.0	3711.0	6034.0	3902.0	1117.0	5169.0	2705.0	3521.0	1991.0	3950.0	813.0	1426.0	1446.0	879.0	1999.0	1451.0	4572.0	1254.0	5079.0	4933.0	1029.0	7179.0	7207.0	6661.0	4138.0	4166.0	280.0	447.0	457.0	2466.0	96491.0
NYU_0051105	789.0	655.0	2106.0	1492.0	338.0	3147.0	5598.0	2996.0	1037.0	4603.0	2130.0	3062.0	1688.0	3033.0	551.0	1623.0	1226.0	842.0	1504.0	1500.0	4547.0	1068.0	4483.0	4061.0	544.0	6817.0	6435.0	4998.0	3469.0	3910.0	300.0	408.0	395.0	2040.0	83397.4
NYU_0051106	1323.0	917.0	2409.0	1522.0	389.0	2991.0	6678.0	3730.0	1016.0	4331.0	2942.0	3131.0	2099.0	3898.0	781.0	2019.0	1345.0	870.0	1270.0	1319.0	4333.0	1407.0	5622.0	3893.0	1002.0	7543.0	8893.0	5477.0	4364.0	3849.0	246.0	468.0	388.0	2190.0	94651.0
NYU_0051107	904.0	764.0	2123.0	1690.0	361.0	3553.0	4699.0	3818.0	1031.0	6559.0	2777.0	3526.0	2102.0	4537.0	620.0	1443.0	1672.0	837.0	1418.0	1840.0	4968.0	1399.0	4937.0	4310.0	616.0	7363.0	7123.0	5806.0	3963.0	5234.0	323.0	473.0	404.0	2316.0	95509.9
NYU_0051109	935.0	538.0	2311.0	1487.0	226.0	2818.0	5389.0	3120.0	904.0	4740.0	2265.0	2946.0	1861.0	3296.0	670.0	1702.0	1340.0	732.0	1376.0	1294.0	4054.0	917.0	5133.0	3777.0	600.0	5823.0	7297.0	5613.0	3141.0	3418.0	269.0	348.0	273.0	1995.0	82605.6
NYU_0051110	1054.0	911.0	3430.0	1696.0	582.0	3810.0	7349.0	3907.0	1328.0	6400.0	2963.0	3963.0	2136.0	3908.0	754.0	1674.0	1496.0	866.0	1745.0	1910.0	4500.0	1554.0	5435.0	4909.0	814.0	8019.0	8095.0	7141.0	3891.0	3955.0	386.0	519.0	351.0	2223.0	103675.0
NYU_0051111	1028.0	1167.0	2361.0	1869.0	554.0	3751.0	6769.0	3735.0	1016.0	5287.0	3002.0	3762.0	2040.0	3500.0	836.0	1682.0	1838.0	803.0	2029.0	1829.0	4445.0	1432.0	5606.0	4698.0	864.0	6096.0	7220.0	6146.0	3665.0	4070.0	353.0	436.0	335.0	2548.0	96772.3
NYU_0051112	1128.0	473.0	2099.0	1733.0	367.0	3523.0	6421.0	2740.0	972.0	4771.0	2531.0	3346.0	1733.0	4132.0	723.0	1611.0	1345.0	897.0	1444.0	1629.0	4024.0	1094.0	4743.0	4821.0	868.0	6358.0	8638.0	6431.0	3942.0	4515.0	300.0	477.0	325.0	2204.0	92359.1
NYU_0051113	991.0	739.0	2339.0	1508.0	275.0	3562.0	5742.0	3139.0	1066.0	4641.0	2573.0	3266.0	2101.0	3811.0	740.0	1584.0	1264.0	816.0	2082.0	1957.0	4217.0	1056.0	4922.0	4263.0	651.0	6699.0	7837.0	5442.0	3763.0	3492.0	280.0	405.0	397.0	2496.0	90117.6
NYU_0051114	880.0	932.0	2084.0	1662.0	330.0	3199.0	6247.0	3966.0	1323.0	5024.0	2862.0	4174.0	1888.0	4676.0	788.0	1616.0	1775.0	848.0	1364.0	1973.0	5053.0	1476.0	5920.0	4383.0	918.0	6507.0	6573.0	6095.0	3644.0	3454.0	265.0	510.0	326.0	2667.0	95402.4
NYU_0051116	937.0	997.0	2433.0	1472.0	303.0	3376.0	6578.0	3373.0	1026.0	4663.0	2706.0	3085.0	2182.0	3845.0	577.0	1892.0	1970.0	814.0	1601.0	1411.0	4030.0	1436.0	5249.0	4309.0	802.0	6576.0	8773.0	6041.0	4055.0	3565.0	313.0	529.0	442.0	2570.0	93932.9
NYU_0051117	990.0	776.0	2243.0	1917.0	363.0	3072.0	5136.0	2956.0	984.0	4934.0	2350.0	3328.0	1780.0	3016.0	608.0	1306.0	1288.0	764.0	1499.0	1721.0	3921.0	1148.0	4522.0	3830.0	698.0	5949.0	6797.0	5694.0	3649.0	3756.0	223.0	379.0	298.0	2106.0	84000.2
NYU_0051118	841.0	877.0	1809.0	1449.0	394.0	3043.0	5157.0	2869.0	855.0	4328.0	2626.0	2452.0	1972.0	2867.0	611.0	1426.0	1198.0	806.0	1466.0	1323.0	4272.0	1165.0	5376.0	4219.0	641.0	5935.0	6766.0	4987.0	3025.0	3458.0	317.0	413.0	291.0	1925.0	81160.0
NYU_0051121	934.0	516.0	2104.0	1353.0	350.0	2984.0	5305.0	2932.0	705.0	3962.0	2055.0	2991.0	1659.0	2829.0	649.0	1528.0	1396.0	675.0	1256.0	1525.0	3361.0	1179.0	4765.0	3339.0	740.0	5361.0	7287.0	5202.0	3067.0	2807.0	237.0	392.0	257.0	1606.0	77309.4
NYU_0051122	1390.0	769.0	2952.0	1593.0	153.0	2980.0	5619.0	3545.0	1031.0	4709.0	3025.0	3257.0	2234.0	4447.0	668.0	1732.0	1682.0	961.0	1383.0	1673.0	4491.0	1581.0	5093.0	4013.0	587.0	6976.0	7683.0	6232.0	3938.0	4263.0	285.0	411.0	350.0	2202.0	93910.3
NYU_0051123	963.0	708.0	1887.0	1641.0	257.0	3703.0	5779.0	3338.0	772.0	4927.0	2548.0	3055.0	1831.0	3590.0	765.0	1791.0	1686.0	821.0	1530.0	1410.0	3965.0	1329.0	4941.0	4342.0	701.0	6384.0	7948.0	6618.0	4240.0	3406.0	256.0	443.0	329.0	2191.0	90092.0
NYU_0051124	1324.0	942.0	3112.0	1808.0	517.0	3794.0	7208.0	4446.0	1309.0	5486.0	3211.0	3073.0	2112.0	4278.0	750.0	2100.0	2025.0	931.0	1827.0	1572.0	4734.0	1602.0	5925.0	4866.0	927.0	7727.0	8773.0	6632.0	4324.0	4568.0	323.0	477.0	378.0	2572.0	105654.0
NYU_0051126	850.0	983.0	2618.0	1644.0	167.0	2995.0	6042.0	3573.0	874.0	5045.0	2529.0	3255.0	1780.0	3640.0	571.0	1877.0	1676.0	797.0	1639.0	2086.0	4136.0	1413.0	5125.0	4436.0	763.0	6484.0	7420.0	6041.0	3410.0	3515.0	260.0	413.0	373.0	2248.0	90677.6
NYU_0051127	921.0	951.0	2400.0	1801.0	514.0	3794.0	7300.0	4588.0	1306.0	5367.0	2652.0	3266.0	1827.0	4906.0	771.0	1777.0	1282.0	911.0	1386.0	1345.0	5091.0	1357.0	5929.0	5050.0	683.0	7850.0	8754.0	6882.0	4323.0	4502.0	333.0	480.0	371.0	2173.0	102843.0
NYU_0051128	957.0	1066.0	2965.0	1720.0	503.0	4610.0	6815.0	4159.0	1381.0	5893.0	2982.0	3754.0	2043.0	3967.0	1050.0	1927.0	2058.0	1070.0	1648.0	1729.0	4885.0	1290.0	5758.0	4982.0	941.0	7333.0	8157.0	5776.0	4101.0	4581.0	266.0	523.0	400.0	2279.0	103567.0
NYU_0051129	1070.0	792.0	2344.0	1739.0	446.0	3116.0	5897.0	3227.0	1128.0	5038.0	2814.0	3074.0	2067.0	3615.0	654.0	1757.0	1716.0	883.0	1402.0	1594.0	3766.0	1433.0	4972.0	3806.0	644.0	6495.0	8093.0	5680.0	3569.0	3510.0	287.0	462.0	374.0	2209.0	89674.2
NYU_0051130	888.0	775.0	2034.0	1598.0	327.0	2965.0	5273.0	3387.0	791.0	5081.0	2321.0	3641.0	1777.0	3133.0	699.0	1479.0	1520.0	727.0	1190.0	1591.0	3859.0	1359.0	4535.0	3921.0	679.0	4767.0	7052.0	5002.0	3037.0	3875.0	282.0	346.0	295.0	2143.0	82351.2
NYU_0051131	952.0	917.0	2628.0	1937.0	289.0	4041.0	5957.0	4042.0	1238.0	5179.0	2712.0	3735.0	2168.0	3579.0	813.0	1543.0	1535.0	759.0	1677.0	2120.0	4461.0	1286.0	5396.0	4752.0	816.0	6550.0	8045.0	6383.0	4025.0	3857.0	226.0	532.0	370.0	2131.0	96652.5
NYU_0051146	1000.0	662.0	2330.0	1897.0	289.0	3497.0	6485.0	3777.0	1021.0	5136.0	3045.0	3082.0	1991.0	3803.0	721.0	1886.0	1276.0	917.0	1711.0	1549.0	4018.0	1560.0	4942.0	4741.0	653.0	6821.0	8218.0	5978.0	4152.0	4050.0	317.0	397.0	338.0	2357.0	94617.6
NYU_0051147	1014.0	929.0	2866.0	1548.0	397.0	3488.0	5543.0	3426.0	1217.0	4577.0	2664.0	2731.0	2217.0	3559.0	874.0	1370.0	1137.0	698.0	1324.0	1424.0	4222.0	1361.0	5932.0	3923.0	744.0	6846.0	6733.0	6399.0	3805.0	3939.0	379.0	391.0	325.0	2168.0	90168.5
NYU_0051148	964.0	682.0	2067.0	1619.0	394.0	3312.0	5487.0	2737.0	917.0	4484.0	2572.0	3134.0	1800.0	3328.0	733.0	1764.0	1406.0	751.0	1600.0	1716.0	3895.0	1199.0	4765.0	4069.0	698.0	5917.0	7325.0	5217.0	3374.0	3857.0	265.0	457.0	403.0	2382.0	85286.9
NYU_0051149	951.0	539.0	2244.0	1509.0	326.0	3110.0	4252.0	2522.0	781.0	4073.0	2258.0	2767.0	1766.0	3094.0	663.0	1180.0	1002.0	885.0	1232.0	1461.0	3852.0	843.0	4537.0	4599.0	473.0	5633.0	6983.0	5257.0	3029.0	3380.0	266.0	412.0	319.0	1998.0	78198.3
NYU_0051150	1044.0	951.0	2118.0	1726.0	307.0	3469.0	6024.0	3848.0	1225.0	5172.0	3104.0	3505.0	1817.0	4405.0	861.0	1319.0	1324.0	937.0	1676.0	1650.0	4414.0	1417.0	5867.0	4684.0	772.0	6748.0	7944.0	6026.0	4153.0	4138.0	285.0	461.0	437.0	2279.0	96108.7
NYU_0051151	1004.0	985.0	2237.0	1838.0	451.0	3823.0	6357.0	3951.0	1036.0	6300.0	3175.0	3934.0	2117.0	4287.0	862.0	1764.0	2098.0	756.0	1919.0	1762.0	4850.0	1456.0	5412.0	5215.0	928.0	7334.0	8912.0	6322.0	4314.0	5050.0	324.0	374.0	444.0	2374.0	103966.0
NYU_0051152	1013.0	601.0	2329.0	2006.0	332.0	3474.0	6174.0	3335.0	978.0	5653.0	2743.0	3447.0	1886.0	3702.0	617.0	1866.0	1582.0	788.0	1598.0	1835.0	4012.0	1137.0	5595.0	4454.0	798.0	7144.0	9135.0	5525.0	3957.0	3857.0	349.0	360.0	386.0	2483.0	95149.6
NYU_0051153	772.0	894.0	2525.0	1905.0	405.0	3429.0	5781.0	3453.0	1191.0	5730.0	2583.0	3611.0	2142.0	3441.0	824.0	1454.0	1527.0	726.0	1679.0	1952.0	4906.0	1300.0	5391.0	4206.0	740.0	6328.0	7914.0	6089.0	3427.0	3214.0	307.0	450.0	373.0	2336.0	93004.5
NYU_0051154	866.0	591.0	2497.0	1746.0	244.0	3120.0	4033.0	2902.0	936.0	5048.0	2698.0	3048.0	2128.0	3288.0	695.0	1822.0	1303.0	774.0	1455.0	1720.0	4269.0	1310.0	5144.0	4454.0	915.0	5737.0	7495.0	4805.0	3742.0	4086.0	213.0	434.0	298.0	2180.0	85998.9
NYU_0051155	1014.0	1117.0	2592.0	1619.0	235.0	3727.0	6589.0	3978.0	1176.0	5006.0	3095.0	3388.0	2231.0	3617.0	819.0	1829.0	1643.0	800.0	1820.0	1607.0	4307.0	1489.0	5542.0	4304.0	782.0	8285.0	7128.0	5617.0	3876.0	3580.0	247.0	435.0	429.0	2193.0	96116.0
NYU_0051156	1035.0	709.0	2866.0	1662.0	441.0	3138.0	6019.0	3609.0	915.0	5413.0	2776.0	3709.0	2206.0	3731.0	710.0	1753.0	1722.0	814.0	1596.0	1843.0	4007.0	1237.0	4992.0	4594.0	539.0	6747.0	7804.0	6589.0	3637.0	4134.0	344.0	459.0	317.0	2064.0	94130.6
NYU_0051159	953.0	687.0	2757.0	1597.0	374.0	3300.0	5161.0	3492.0	1148.0	5454.0	2668.0	3242.0	2151.0	3919.0	706.0	1719.0	1406.0	873.0	1498.0	1616.0	4405.0	1205.0	5438.0	5103.0	616.0	6301.0	8620.0	5541.0	3618.0	4081.0	300.0	441.0	333.0	2126.0	92850.0
OHSU_0050142	1165.0	776.0	2763.0	1417.0	277.0	3860.0	7080.0	3894.0	1014.0	4211.0	3175.0	2619.0	2240.0	4477.0	727.0	1862.0	1854.0	909.0	1364.0	1348.0	4103.0	1825.0	5950.0	4371.0	744.0	7138.0	8964.0	6264.0	4474.0	4080.0	281.0	384.0	324.0	2624.0	98556.0
OHSU_0050143	1332.0	523.0	2288.0	1661.0	439.0	4400.0	5558.0	3782.0	788.0	5045.0	2677.0	3715.0	2013.0	3996.0	983.0	1474.0	1407.0	863.0	1488.0	1715.0	4364.0	1213.0	5123.0	5620.0	828.0	6820.0	7821.0	5684.0	4131.0	4509.0	348.0	416.0	411.0	2296.0	95730.5
OHSU_0050144	1415.0	800.0	3044.0	1851.0	386.0	4567.0	8908.0	3711.0	1074.0	4990.0	3516.0	4368.0	2419.0	4370.0	858.0	1992.0	2177.0	946.0	1879.0	2073.0	5278.0	1765.0	6112.0	4633.0	637.0	8095.0	9295.0	7081.0	4512.0	4277.0	290.0	441.0	439.0	2669.0	110868.0
OHSU_0050145	1004.0	943.0	2188.0	1761.0	397.0	3654.0	6966.0	3422.0	938.0	5863.0	2708.0	3620.0	2199.0	3790.0	923.0	1662.0	2476.0	866.0	2330.0	2021.0	4209.0	1643.0	5364.0	4528.0	739.0	5850.0	7410.0	6525.0	4393.0	4508.0	312.0	509.0	530.0	2159.0	98412.2
OHSU_0050146	1081.0	1052.0	3035.0	1721.0	362.0	3884.0	5316.0	3677.0	917.0	5930.0	3189.0	2970.0	2024.0	3681.0	793.0	1718.0	1816.0	824.0	1622.0	1461.0	4400.0	1558.0	5112.0	4703.0	886.0	6418.0	7799.0	6413.0	4124.0	3864.0	307.0	533.0	326.0	2282.0	95800.5
OHSU_0050147	1051.0	1022.0	2298.0	1407.0	360.0	3770.0	6431.0	3974.0	935.0	4768.0	3096.0	3128.0	2070.0	3875.0	710.0	1693.0	1499.0	843.0	2028.0	1521.0	4427.0	1616.0	5730.0	4391.0	850.0	7314.0	8496.0	6183.0	3844.0	3941.0	298.0	367.0	458.0	2416.0	96807.8
OHSU_0050148	1074.0	891.0	2891.0	1680.0	252.0	3571.0	5611.0	3615.0	1169.0	4761.0	2908.0	3431.0	2124.0	3658.0	701.0	1733.0	1599.0	807.0	1613.0	1728.0	4165.0	1256.0	5515.0	5917.0	876.0	6888.0	8523.0	6985.0	3929.0	3840.0	379.0	442.0	434.0	2390.0	97356.7
OHSU_0050149	1191.0	861.0	2096.0	1473.0	483.0	3623.0	6957.0	3853.0	1160.0	5127.0	2673.0	3315.0	2243.0	3942.0	703.0	1796.0	1588.0	1066.0	1955.0	1566.0	4469.0	1378.0	5423.0	4899.0	682.0	6386.0	8134.0	5653.0	3721.0	4200.0	282.0	377.0	356.0	2723.0	96357.4
OHSU_0050150	1324.0	646.0	2121.0	1492.0	438.0	3450.0	6715.0	3554.0	968.0	4126.0	2873.0	2398.0	2074.0	3645.0	714.0	1364.0	1700.0	796.0	1786.0	1321.0	4262.0	1193.0	4586.0	3694.0	622.0	6169.0	6736.0	5914.0	3710.0	3939.0	294.0	440.0	317.0	2032.0	87415.1
OHSU_0050152	956.0	854.0	2057.0	1659.0	294.0	3420.0	6572.0	3910.0	859.0	4530.0	3261.0	3526.0	2125.0	3538.0	612.0	1560.0	1544.0	1053.0	1459.0	1530.0	4538.0	1575.0	5432.0	4160.0	665.0	6706.0	8327.0	5025.0	4134.0	4042.0	341.0	356.0	484.0	2342.0	93446.7
OHSU_0050153	983.0	613.0	1776.0	1461.0	358.0	2836.0	6270.0	3333.0	847.0	4682.0	2606.0	3065.0	1848.0	3438.0	606.0	1177.0	1034.0	713.0	1131.0	1317.0	4282.0	1050.0	4924.0	4299.0	523.0	5082.0	6915.0	4869.0	3092.0	3838.0	314.0	519.0	258.0	1691.0	81747.0
OHSU_0050156	1108.0	780.0	2679.0	1731.0	195.0	4039.0	7131.0	4130.0	916.0	5167.0	3221.0	3960.0	2334.0	4455.0	1003.0	1470.0	1954.0	897.0	2085.0	1797.0	4186.0	1226.0	5071.0	4716.0	854.0	6701.0	8166.0	6180.0	4065.0	4206.0	257.0	433.0	367.0	2592.0	100072.0
OHSU_0050157	1118.0	840.0	2058.0	1406.0	277.0	3601.0	6080.0	3558.0	1015.0	4108.0	2759.0	2944.0	2127.0	3907.0	849.0	1613.0	1466.0	834.0	1543.0	1482.0	4351.0	1052.0	4795.0	4224.0	802.0	6279.0	7777.0	5681.0	4105.0	4338.0	361.0	505.0	480.0	2535.0	90870.8
OHSU_0050158	932.0	523.0	2265.0	1167.0	246.0	3408.0	5082.0	3587.0	893.0	4372.0	2399.0	2523.0	1794.0	3246.0	640.0	1313.0	1319.0	812.0	1507.0	1282.0	3633.0	1023.0	4473.0	3491.0	413.0	5109.0	6509.0	4290.0	3035.0	3407.0	212.0	389.0	366.0	1883.0	77541.4
