lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area
NYU_0051042	779.0	563.0	2303.0	1559.0	323.0	2895.0	3398.0	2418.0	1183.0	4154.0	2197.0	2647.0	1387.0	2360.0	553.0	1510.0	1458.0	548.0	1310.0	1094.0	4397.0	1167.0	4899.0	3494.0	746.0	5236.0	6668.0	5132.0	3630.0	3228.0	227.0	394.0	510.0	1732.0	76097.0
NYU_0051044	1126.0	653.0	2879.0	1485.0	286.0	3623.0	5089.0	2506.0	876.0	5243.0	2674.0	2818.0	1803.0	2849.0	516.0	1559.0	1698.0	689.0	1626.0	1382.0	4166.0	1159.0	4893.0	3586.0	841.0	6958.0	7991.0	5356.0	3862.0	3439.0	230.0	466.0	459.0	2029.0	86815.5
NYU_0051045	1096.0	709.0	2300.0	1378.0	226.0	2762.0	5139.0	2763.0	1078.0	4337.0	2755.0	2644.0	1951.0	3099.0	704.0	1652.0	1723.0	682.0	1262.0	1135.0	4230.0	1201.0	5181.0	3637.0	1072.0	6279.0	7504.0	6283.0	3550.0	3777.0	270.0	498.0	429.0	1830.0	85136.1
NYU_0051046	1176.0	497.0	2037.0	1391.0	340.0	3569.0	5208.0	3032.0	1187.0	4238.0	2563.0	2545.0	1836.0	3065.0	612.0	1471.0	1579.0	631.0	1165.0	1021.0	4261.0	1332.0	5017.0	3650.0	630.0	5689.0	7951.0	5874.0	3633.0	3630.0	235.0	440.0	373.0	2047.0	83926.6
NYU_0051047	1102.0	526.0	1897.0	1453.0	361.0	3313.0	4706.0	2998.0	888.0	4444.0	2445.0	3790.0	1833.0	2677.0	691.0	1554.0	1930.0	594.0	1580.0	1341.0	4021.0	1225.0	5210.0	4401.0	981.0	5402.0	6914.0	5773.0	4049.0	4256.0	229.0	532.0	444.0	2019.0	85576.5
NYU_0051048	1285.0	797.0	3135.0	1395.0	330.0	4213.0	5227.0	3277.0	1177.0	5311.0	2879.0	3786.0	1606.0	3100.0	791.0	1347.0	2035.0	700.0	1413.0	1383.0	4875.0	1328.0	5534.0	4336.0	807.0	6107.0	8073.0	5807.0	4435.0	4421.0	189.0	431.0	512.0	2013.0	94055.5
NYU_0051049	1097.0	601.0	1822.0	1613.0	426.0	3237.0	5311.0	3058.0	920.0	4698.0	2626.0	2933.0	1837.0	3193.0	807.0	1250.0	1682.0	658.0	1326.0	1434.0	4810.0	1093.0	4032.0	4284.0	820.0	5819.0	6855.0	5240.0	3687.0	3548.0	230.0	431.0	407.0	2007.0	83789.2
NYU_0051050	852.0	707.0	2542.0	1403.0	377.0	3027.0	4055.0	2739.0	929.0	5063.0	2333.0	3094.0	1768.0	2889.0	675.0	1334.0	2341.0	495.0	1077.0	1597.0	4115.0	1341.0	4641.0	3283.0	786.0	4768.0	6863.0	5259.0	3608.0	3959.0	231.0	436.0	341.0	2063.0	80992.3
NYU_0051051	940.0	559.0	1893.0	1261.0	360.0	2819.0	3801.0	2770.0	756.0	4352.0	2133.0	3062.0	1293.0	2768.0	477.0	1122.0	1557.0	477.0	1224.0	1049.0	3734.0	1110.0	4163.0	3376.0	634.0	4724.0	5900.0	5072.0	3182.0	3536.0	250.0	505.0	474.0	1773.0	73107.5
NYU_0051052	895.0	656.0	2275.0	1427.0	300.0	3157.0	4587.0	3298.0	861.0	5034.0	2670.0	3121.0	1756.0	2864.0	652.0	1732.0	1881.0	684.0	1413.0	1127.0	3861.0	1233.0	4715.0	3910.0	893.0	5495.0	7148.0	4583.0	3344.0	3254.0	251.0	490.0	423.0	1996.0	81984.8
NYU_0051053	1092.0	631.0	2966.0	1297.0	297.0	4320.0	4737.0	3292.0	979.0	4662.0	3179.0	3262.0	2039.0	3412.0	920.0	1444.0	2087.0	732.0	1655.0	1228.0	4591.0	1353.0	5209.0	4644.0	869.0	6535.0	7524.0	6325.0	3924.0	4204.0	181.0	362.0	472.0	2249.0	92675.6
NYU_0051054	892.0	529.0	2830.0	1817.0	575.0	3179.0	5128.0	3730.0	1294.0	4927.0	2920.0	3526.0	2152.0	3794.0	821.0	1587.0	2499.0	601.0	1441.0	1442.0	4940.0	1008.0	5255.0	4585.0	762.0	6351.0	7774.0	6749.0	3143.0	4345.0	243.0	545.0	476.0	2427.0	94290.8
NYU_0051055	942.0	797.0	2243.0	1176.0	318.0	3016.0	4652.0	2915.0	1044.0	4535.0	2029.0	2528.0	1336.0	2907.0	616.0	1175.0	1249.0	509.0	1084.0	1148.0	3861.0	1304.0	4576.0	3495.0	797.0	4804.0	7120.0	4529.0	3583.0	3327.0	216.0	501.0	433.0	1845.0	76609.9
NYU_0051056	896.0	681.0	2177.0	1346.0	377.0	3405.0	4130.0	3105.0	952.0	4901.0	2658.0	2255.0	1509.0	2865.0	668.0	1476.0	1781.0	623.0	1089.0	978.0	4414.0	1303.0	4396.0	3342.0	846.0	5753.0	7868.0	4879.0	4029.0	3654.0	149.0	434.0	522.0	2004.0	81465.7
NYU_0051057	1064.0	628.0	2401.0	1614.0	378.0	3364.0	4937.0	3154.0	965.0	4798.0	2683.0	3265.0	1800.0	3245.0	806.0	1502.0	1798.0	641.0	1419.0	1511.0	4559.0	1249.0	4820.0	3444.0	760.0	7066.0	7366.0	5879.0	3965.0	3771.0	176.0	502.0	379.0	2074.0	87984.9
NYU_0051058	1262.0	635.0	2046.0	1653.0	378.0	2846.0	4221.0	2859.0	861.0	4462.0	2210.0	3407.0	1721.0	3028.0	658.0	1299.0	1970.0	466.0	1364.0	1364.0	3974.0	1152.0	4313.0	3978.0	774.0	5563.0	6566.0	4858.0	3651.0	3764.0	233.0	416.0	382.0	2011.0	80342.9
NYU_0051059	766.0	639.0	1789.0	1425.0	399.0	2590.0	4217.0	2853.0	727.0	4147.0	2150.0	2864.0	1378.0	2476.0	652.0	911.0	1489.0	523.0	1078.0	1219.0	3659.0	1122.0	3679.0	3443.0	560.0	5111.0	5346.0	4711.0	3016.0	3263.0	182.0	436.0	387.0	1702.0	70905.5
NYU_0051060	1030.0	587.0	1863.0	1082.0	388.0	2982.0	4458.0	3306.0	797.0	4386.0	2216.0	2613.0	1363.0	2962.0	624.0	1374.0	1312.0	535.0	1164.0	1057.0	3739.0	1102.0	4305.0	3085.0	584.0	5176.0	6547.0	4415.0	3740.0	3542.0	178.0	450.0	475.0	1927.0	75365.0
NYU_0051061	827.0	384.0	2068.0	1208.0	268.0	2292.0	3952.0	2668.0	962.0	4404.0	2326.0	2804.0	1438.0	2792.0	639.0	1216.0	1371.0	535.0	1433.0	1014.0	3437.0	1019.0	3595.0	3322.0	505.0	5600.0	6693.0	4698.0	3642.0	3079.0	208.0	409.0	464.0	1965.0	73236.2
NYU_0051062	774.0	497.0	1698.0	1160.0	249.0	2528.0	3501.0	2244.0	883.0	4196.0	2168.0	2536.0	1619.0	2514.0	534.0	1277.0	1323.0	477.0	902.0	1330.0	3568.0	913.0	3994.0	2948.0	826.0	4498.0	6101.0	3967.0	3132.0	2694.0	132.0	373.0	347.0	1640.0	67545.5
NYU_0051063	1173.0	692.0	2303.0	1502.0	324.0	3447.0	4165.0	3450.0	1050.0	4917.0	2750.0	2835.0	1839.0	3578.0	679.0	1669.0	1839.0	507.0	1328.0	1329.0	4517.0	1278.0	4865.0	3522.0	914.0	6169.0	7397.0	5561.0	3964.0	3656.0	199.0	496.0	451.0	2638.0	87003.2
NYU_0051064	1086.0	497.0	2350.0	1214.0	373.0	3320.0	5084.0	2327.0	990.0	4479.0	2567.0	3367.0	1529.0	3038.0	735.0	1568.0	1581.0	601.0	1077.0	1293.0	4052.0	1252.0	5163.0	3245.0	518.0	5611.0	6662.0	5032.0	4041.0	3576.0	184.0	468.0	472.0	1855.0	81205.1
NYU_0051065	1004.0	669.0	2074.0	1466.0	327.0	3291.0	4097.0	3293.0	1044.0	4375.0	2394.0	3094.0	1653.0	2916.0	604.0	1544.0	1237.0	563.0	1293.0	1314.0	4054.0	1428.0	4332.0	3822.0	859.0	6161.0	6674.0	5670.0	3596.0	4045.0	218.0	545.0	494.0	2121.0	82268.5
NYU_0051066	874.0	520.0	1764.0	1417.0	333.0	2906.0	4472.0	2973.0	794.0	3714.0	2345.0	2527.0	1487.0	2801.0	782.0	1284.0	1306.0	545.0	963.0	1428.0	3603.0	945.0	4512.0	3549.0	642.0	5768.0	7192.0	5163.0	2879.0	3639.0	236.0	455.0	367.0	1668.0	75851.8
NYU_0051067	1512.0	1261.0	2884.0	1857.0	403.0	3815.0	7370.0	4618.0	1408.0	5899.0	3069.0	3895.0	1859.0	3967.0	965.0	1746.0	2262.0	887.0	1721.0	1596.0	5713.0	1402.0	5931.0	4887.0	1325.0	7682.0	8293.0	5903.0	4026.0	3884.0	220.0	489.0	525.0	2204.0	105479.0
NYU_0051068	874.0	518.0	2068.0	1450.0	470.0	3223.0	4732.0	2847.0	907.0	4456.0	2596.0	2471.0	1726.0	2850.0	869.0	1272.0	1791.0	542.0	1322.0	1236.0	4818.0	1100.0	4773.0	3801.0	738.0	5202.0	6350.0	4509.0	3552.0	3740.0	214.0	476.0	441.0	1854.0	79788.5
NYU_0051069	1238.0	850.0	2616.0	1523.0	406.0	3185.0	5352.0	3485.0	994.0	5007.0	2761.0	3628.0	2020.0	3204.0	776.0	1389.0	1729.0	628.0	1301.0	1608.0	4495.0	1293.0	5077.0	3840.0	932.0	6913.0	7643.0	5613.0	4243.0	3951.0	198.0	468.0	494.0	2273.0	91131.5
NYU_0051070	1020.0	658.0	2234.0	1391.0	514.0	3338.0	6280.0	5044.0	1156.0	4744.0	2600.0	3225.0	1703.0	3859.0	719.0	1593.0	1878.0	731.0	1598.0	1337.0	4653.0	1267.0	5394.0	4325.0	888.0	6669.0	8632.0	5707.0	3796.0	4418.0	262.0	566.0	447.0	1849.0	94494.7
NYU_0051071	1582.0	634.0	2530.0	1563.0	374.0	3420.0	5330.0	3490.0	1099.0	4130.0	2472.0	3154.0	1255.0	3508.0	762.0	1462.0	1436.0	668.0	1134.0	1642.0	5027.0	1240.0	5395.0	4175.0	787.0	6145.0	7667.0	6235.0	4027.0	4485.0	212.0	466.0	489.0	1716.0	89711.5
NYU_0051072	1003.0	658.0	2273.0	1310.0	294.0	3244.0	4658.0	3033.0	974.0	4774.0	2394.0	3263.0	2070.0	2888.0	657.0	1226.0	1325.0	594.0	1050.0	1427.0	3869.0	1300.0	4685.0	3572.0	717.0	5968.0	7426.0	5225.0	3468.0	3968.0	164.0	439.0	476.0	2311.0	82704.2
NYU_0051073	708.0	610.0	2553.0	1562.0	389.0	2617.0	4252.0	2701.0	1086.0	5940.0	2007.0	2436.0	1211.0	2411.0	571.0	1165.0	1836.0	534.0	1379.0	1337.0	4180.0	1259.0	5125.0	3310.0	787.0	5373.0	6821.0	4862.0	3558.0	4161.0	238.0	468.0	545.0	2082.0	80073.5
NYU_0051074	1328.0	628.0	3209.0	1830.0	505.0	4180.0	6118.0	4329.0	1232.0	4903.0	3182.0	3900.0	1978.0	3689.0	725.0	1741.0	1686.0	703.0	1370.0	1691.0	5089.0	1257.0	5851.0	4957.0	932.0	7072.0	9211.0	5250.0	4069.0	4324.0	253.0	489.0	546.0	2295.0	100521.0
NYU_0051075	1302.0	1076.0	2951.0	1713.0	528.0	4343.0	4547.0	3427.0	1205.0	5121.0	3107.0	3261.0	1834.0	3261.0	737.0	1573.0	2320.0	616.0	1489.0	1412.0	4788.0	1548.0	5048.0	4731.0	1024.0	6684.0	8183.0	6069.0	4322.0	4977.0	247.0	547.0	410.0	2170.0	96571.2
NYU_0051076	1060.0	933.0	3045.0	2089.0	541.0	4301.0	5076.0	3526.0	1354.0	5910.0	2975.0	3590.0	2117.0	3204.0	673.0	1391.0	1564.0	756.0	1643.0	2057.0	5267.0	1584.0	5211.0	5091.0	1139.0	7656.0	7770.0	6686.0	4276.0	5032.0	204.0	482.0	476.0	2299.0	100976.0
NYU_0051077	1123.0	809.0	2683.0	1448.0	336.0	3372.0	4194.0	2845.0	961.0	4519.0	2761.0	3035.0	1772.0	2847.0	626.0	1446.0	1536.0	521.0	1022.0	1453.0	3947.0	1255.0	4639.0	3655.0	685.0	5910.0	6513.0	5840.0	3629.0	3449.0	185.0	524.0	420.0	1847.0	81805.9
NYU_0051078	985.0	591.0	2312.0	1987.0	310.0	3514.0	4957.0	3208.0	1130.0	5404.0	2366.0	3356.0	1544.0	3251.0	780.0	1389.0	1606.0	688.0	1367.0	1340.0	4582.0	1283.0	5047.0	3660.0	754.0	4869.0	7653.0	5971.0	3921.0	4025.0	255.0	459.0	449.0	1923.0	86935.0
NYU_0051079	1126.0	641.0	2841.0	1483.0	355.0	4052.0	6208.0	4146.0	1259.0	5124.0	2703.0	3078.0	1667.0	2956.0	848.0	1507.0	1732.0	586.0	1343.0	1211.0	4550.0	1504.0	5258.0	4182.0	886.0	5886.0	7386.0	5787.0	4294.0	4587.0	135.0	549.0	392.0	2113.0	92378.5
NYU_0051080	1169.0	589.0	2884.0	1485.0	660.0	3970.0	4665.0	3484.0	1318.0	5330.0	2509.0	3134.0	1652.0	3365.0	1719.0	1467.0	2105.0	654.0	1494.0	1346.0	4622.0	1275.0	5215.0	4156.0	911.0	6210.0	7792.0	7058.0	4188.0	4296.0	199.0	457.0	558.0	2391.0	94325.8
NYU_0051081	983.0	508.0	2308.0	1536.0	356.0	3444.0	4573.0	3379.0	1002.0	4750.0	2546.0	3206.0	1728.0	3204.0	673.0	1200.0	1446.0	628.0	1167.0	1342.0	4685.0	1138.0	4617.0	3475.0	621.0	5598.0	7055.0	6030.0	3763.0	3902.0	185.0	523.0	393.0	2013.0	83976.4
NYU_0051082	1321.0	983.0	3076.0	1297.0	392.0	3845.0	6876.0	3804.0	1461.0	5015.0	2676.0	2802.0	1638.0	3815.0	807.0	1241.0	2174.0	705.0	1807.0	1188.0	4437.0	1244.0	4580.0	4616.0	862.0	7805.0	7565.0	5469.0	3932.0	4708.0	277.0	552.0	468.0	2261.0	95699.5
NYU_0051083	1375.0	777.0	2903.0	1435.0	381.0	3596.0	6009.0	3672.0	1467.0	5471.0	2546.0	3198.0	1555.0	3680.0	829.0	1614.0	1701.0	643.0	1247.0	1112.0	4588.0	1641.0	5593.0	4535.0	930.0	5851.0	8004.0	5154.0	4248.0	4390.0	267.0	556.0	400.0	2223.0	93590.6
NYU_0051084	1227.0	648.0	2750.0	1639.0	421.0	3452.0	5248.0	3264.0	1230.0	5105.0	2809.0	2754.0	1797.0	3350.0	653.0	1448.0	1401.0	722.0	1440.0	1449.0	4604.0	1347.0	5094.0	4959.0	826.0	7362.0	8700.0	5885.0	3935.0	4022.0	276.0	477.0	432.0	2076.0	92802.3
NYU_0051085	1081.0	804.0	2280.0	1446.0	458.0	3349.0	5424.0	3230.0	1044.0	5398.0	2284.0	3154.0	1891.0	3154.0	825.0	1436.0	1768.0	496.0	1340.0	1268.0	3918.0	1245.0	4089.0	4123.0	696.0	5922.0	6711.0	5314.0	3833.0	3699.0	228.0	499.0	399.0	1993.0	84796.8
NYU_0051086	1655.0	803.0	2160.0	1643.0	330.0	4183.0	6197.0	3974.0	1245.0	4631.0	3120.0	3622.0	2078.0	3654.0	826.0	1381.0	1620.0	645.0	1183.0	1560.0	4964.0	1650.0	5484.0	5142.0	1000.0	6184.0	7895.0	5954.0	4480.0	4805.0	233.0	443.0	494.0	2432.0	97667.4
NYU_0051087	1244.0	677.0	2309.0	1436.0	325.0	3471.0	5229.0	3616.0	1098.0	5091.0	3263.0	3116.0	1941.0	3031.0	665.0	1627.0	1426.0	772.0	1495.0	1415.0	4956.0	1308.0	5271.0	4161.0	982.0	6657.0	8255.0	5643.0	3996.0	4172.0	272.0	490.0	471.0	2094.0	91975.1
NYU_0051088	959.0	612.0	2659.0	1864.0	324.0	3662.0	4634.0	3325.0	1345.0	5917.0	2784.0	3375.0	1728.0	2925.0	659.0	1383.0	2161.0	679.0	1262.0	1648.0	4978.0	1467.0	4811.0	4607.0	1002.0	6093.0	8316.0	5949.0	4436.0	4263.0	211.0	476.0	605.0	2388.0	93506.7
NYU_0051089	1224.0	602.0	2316.0	1450.0	432.0	3424.0	4444.0	3371.0	1229.0	5313.0	2366.0	2354.0	1881.0	3227.0	668.0	1580.0	1900.0	601.0	1152.0	1107.0	4214.0	1249.0	4667.0	4141.0	881.0	6398.0	7626.0	4857.0	3680.0	3733.0	246.0	404.0	489.0	2455.0	85681.9
NYU_0051090	1124.0	631.0	2608.0	1111.0	619.0	3848.0	5993.0	4355.0	1405.0	5397.0	2901.0	4121.0	1922.0	4008.0	702.0	1485.0	1918.0	715.0	1473.0	1296.0	5109.0	1182.0	5342.0	4353.0	1132.0	5764.0	8713.0	6154.0	4389.0	4992.0	255.0	615.0	524.0	2256.0	98416.3
NYU_0051091	1354.0	753.0	3064.0	1464.0	552.0	3802.0	5077.0	3720.0	1293.0	5508.0	3088.0	2934.0	2292.0	3133.0	810.0	1763.0	2541.0	669.0	1500.0	1388.0	4952.0	1444.0	5844.0	4976.0	1096.0	6670.0	8304.0	7425.0	4179.0	4847.0	210.0	534.0	439.0	2235.0	99857.6
NYU_0051093	1111.0	753.0	2208.0	1592.0	258.0	3178.0	5572.0	3936.0	1011.0	4758.0	2435.0	3065.0	1664.0	3448.0	649.0	1367.0	1280.0	713.0	1265.0	1445.0	4718.0	1440.0	4137.0	4228.0	831.0	6567.0	7130.0	5233.0	3792.0	4218.0	256.0	548.0	445.0	2185.0	87433.9
NYU_0051094	1321.0	578.0	3073.0	1563.0	547.0	3805.0	4640.0	3735.0	1108.0	5161.0	2659.0	3239.0	1925.0	3608.0	721.0	1435.0	1498.0	730.0	1541.0	1525.0	4691.0	1146.0	5403.0	4359.0	845.0	6879.0	8455.0	5559.0	4353.0	3910.0	233.0	432.0	533.0	2305.0	93515.4
NYU_0051095	1019.0	774.0	2976.0	1746.0	417.0	3404.0	5040.0	4391.0	1374.0	6075.0	2737.0	2659.0	1826.0	3149.0	901.0	1602.0	1606.0	832.0	1642.0	1454.0	4900.0	1222.0	6126.0	4193.0	976.0	6799.0	8562.0	5642.0	4493.0	5589.0	272.0	578.0	573.0	2505.0	98054.3
NYU_0051096	1130.0	669.0	2960.0	1454.0	375.0	3683.0	5112.0	3108.0	1043.0	5179.0	3020.0	3211.0	1997.0	3809.0	797.0	1759.0	1603.0	778.0	1773.0	1527.0	4596.0	1546.0	5575.0	3986.0	886.0	8264.0	8159.0	6177.0	4520.0	4637.0	237.0	417.0	463.0	2402.0	96850.7
NYU_0051097	1263.0	568.0	2595.0	1481.0	412.0	3365.0	5467.0	3692.0	1278.0	5670.0	2750.0	3405.0	2239.0	3392.0	875.0	1560.0	1656.0	722.0	1419.0	1323.0	4529.0	1095.0	5361.0	4595.0	827.0	6097.0	8405.0	6613.0	4719.0	5153.0	237.0	664.0	643.0	2563.0	96633.9
NYU_0051098	1163.0	771.0	2411.0	1454.0	349.0	3483.0	5261.0	3351.0	1135.0	5317.0	2883.0	3148.0	1975.0	3636.0	738.0	1815.0	1502.0	689.0	1184.0	1329.0	5044.0	1348.0	6142.0	4137.0	1028.0	7003.0	8643.0	5999.0	4308.0	5137.0	322.0	547.0	425.0	2334.0	96011.7
NYU_0051099	1184.0	619.0	2537.0	1373.0	335.0	3041.0	5666.0	3249.0	960.0	5532.0	2416.0	3073.0	1766.0	3349.0	691.0	1676.0	1779.0	693.0	1099.0	1109.0	3650.0	1202.0	5201.0	4336.0	746.0	5640.0	7441.0	4676.0	3861.0	3358.0	270.0	416.0	401.0	1942.0	85287.8
NYU_0051100	1197.0	627.0	1977.0	1545.0	439.0	3671.0	5282.0	3176.0	904.0	5301.0	2539.0	2648.0	1331.0	3027.0	952.0	1355.0	1224.0	567.0	1540.0	1076.0	3883.0	1054.0	4849.0	3998.0	658.0	5850.0	7364.0	6019.0	3696.0	3456.0	240.0	598.0	471.0	2139.0	84652.4
NYU_0051101	1232.0	601.0	2388.0	1424.0	414.0	3580.0	5051.0	3665.0	1052.0	5074.0	2940.0	2651.0	1802.0	3323.0	842.0	1601.0	1820.0	665.0	1264.0	1363.0	4556.0	1232.0	5068.0	3957.0	726.0	6219.0	8180.0	4842.0	4271.0	4272.0	227.0	595.0	464.0	2172.0	89531.1
NYU_0051102	1151.0	622.0	2757.0	1540.0	405.0	3655.0	5029.0	4157.0	1381.0	5558.0	2904.0	3365.0	1768.0	3527.0	933.0	1552.0	1896.0	729.0	1576.0	1209.0	5219.0	1406.0	5927.0	4663.0	743.0	6557.0	8858.0	6064.0	4510.0	5037.0	252.0	459.0	482.0	2097.0	97987.2
NYU_0051103	913.0	552.0	2812.0	1788.0	462.0	3741.0	4665.0	4321.0	1320.0	5561.0	2859.0	3540.0	1902.0	3796.0	749.0	1631.0	2298.0	743.0	1927.0	1685.0	4926.0	1305.0	5969.0	4508.0	908.0	7401.0	9109.0	6360.0	4041.0	5029.0	260.0	590.0	548.0	2432.0	100650.0
NYU_0051104	1082.0	550.0	2749.0	1421.0	463.0	3343.0	5064.0	3927.0	1192.0	6274.0	2970.0	3739.0	1918.0	3682.0	830.0	1436.0	1743.0	718.0	1476.0	1367.0	4231.0	1227.0	5306.0	4816.0	869.0	6597.0	8212.0	6040.0	4322.0	4668.0	181.0	508.0	513.0	2466.0	95901.4
NYU_0051105	859.0	607.0	2479.0	1467.0	398.0	3350.0	5277.0	3300.0	930.0	4883.0	2444.0	2854.0	1535.0	2681.0	762.0	1504.0	1501.0	544.0	1100.0	1368.0	4647.0	1207.0	4517.0	3490.0	668.0	6426.0	6541.0	5047.0	3917.0	4027.0	154.0	482.0	450.0	2032.0	83449.7
NYU_0051106	1243.0	774.0	2670.0	1150.0	397.0	3512.0	5506.0	4246.0	1243.0	4701.0	3038.0	3138.0	2181.0	3306.0	775.0	1745.0	1583.0	738.0	1135.0	1015.0	4116.0	1488.0	5577.0	3796.0	1079.0	7483.0	8816.0	5592.0	4119.0	4313.0	197.0	488.0	585.0	2124.0	93866.8
NYU_0051107	979.0	695.0	2874.0	1644.0	503.0	4189.0	5042.0	3861.0	1248.0	6328.0	2938.0	3840.0	1897.0	3454.0	675.0	1322.0	2083.0	580.0	1212.0	1721.0	4373.0	1139.0	4870.0	4305.0	834.0	5853.0	7787.0	6268.0	4224.0	5127.0	232.0	468.0	442.0	2244.0	95252.8
NYU_0051109	1088.0	585.0	2290.0	1173.0	333.0	2807.0	4155.0	2795.0	1102.0	4811.0	2712.0	2656.0	1510.0	3176.0	697.0	1324.0	1430.0	688.0	1021.0	999.0	4129.0	1342.0	4820.0	3559.0	827.0	5284.0	7258.0	5426.0	3552.0	3610.0	167.0	443.0	379.0	1970.0	80117.3
NYU_0051110	835.0	1159.0	2545.0	1847.0	586.0	3788.0	5047.0	4000.0	1615.0	6153.0	2758.0	4465.0	1928.0	3655.0	876.0	1652.0	1666.0	664.0	1397.0	2010.0	5079.0	1657.0	6826.0	3834.0	1057.0	7318.0	8133.0	6575.0	4712.0	4667.0	258.0	530.0	613.0	2463.0	102370.0
NYU_0051111	1124.0	706.0	2918.0	1577.0	588.0	4011.0	5299.0	3958.0	1098.0	4415.0	3051.0	3487.0	1725.0	2992.0	865.0	1279.0	2265.0	641.0	1557.0	1589.0	4887.0	1244.0	5292.0	4723.0	1022.0	5707.0	7340.0	6772.0	3996.0	4799.0	216.0	566.0	486.0	2309.0	94503.6
NYU_0051112	1242.0	541.0	2341.0	1653.0	476.0	3694.0	5775.0	3295.0	1051.0	5471.0	2761.0	2596.0	1675.0	3677.0	662.0	1146.0	1825.0	680.0	1250.0	1301.0	4319.0	1261.0	4888.0	4759.0	710.0	6288.0	8058.0	5814.0	4050.0	4555.0	198.0	467.0	451.0	2376.0	91303.3
NYU_0051113	1125.0	511.0	2680.0	1476.0	288.0	3293.0	4782.0	3355.0	1309.0	4824.0	2984.0	3388.0	1751.0	3099.0	664.0	1344.0	1917.0	749.0	1760.0	1817.0	3805.0	1388.0	4672.0	3914.0	832.0	5927.0	7929.0	5403.0	4163.0	3739.0	171.0	415.0	487.0	2457.0	88416.6
NYU_0051114	1152.0	869.0	1804.0	1811.0	437.0	3707.0	4949.0	3725.0	1109.0	5050.0	2966.0	3356.0	2115.0	3197.0	858.0	1340.0	1782.0	708.0	1258.0	1799.0	5486.0	1256.0	5395.0	4238.0	1016.0	5875.0	8117.0	6275.0	4552.0	4632.0	238.0	527.0	522.0	2441.0	94561.2
NYU_0051116	1300.0	617.0	3160.0	1679.0	402.0	3076.0	4974.0	4160.0	1239.0	4779.0	2923.0	3387.0	1736.0	3265.0	688.0	1504.0	1720.0	727.0	1466.0	1357.0	4772.0	1178.0	5534.0	4256.0	1064.0	7227.0	8282.0	6148.0	4432.0	4041.0	251.0	471.0	423.0	2573.0	94813.3
NYU_0051117	1083.0	630.0	2731.0	1519.0	367.0	2825.0	4462.0	2953.0	968.0	5148.0	2259.0	3251.0	1453.0	3059.0	567.0	1208.0	1830.0	617.0	1174.0	1585.0	4200.0	1189.0	4684.0	3443.0	812.0	5352.0	6737.0	5694.0	3740.0	4012.0	216.0	444.0	539.0	2329.0	83080.4
NYU_0051118	960.0	580.0	2278.0	1311.0	442.0	3214.0	4790.0	2931.0	674.0	4653.0	2431.0	2539.0	1795.0	2751.0	679.0	1521.0	1410.0	637.0	1127.0	1305.0	4200.0	1164.0	5285.0	3973.0	914.0	5619.0	7177.0	5035.0	3559.0	3363.0	195.0	531.0	379.0	1857.0	81279.0
NYU_0051121	821.0	555.0	2171.0	1401.0	387.0	2896.0	4334.0	2635.0	794.0	4889.0	2237.0	2737.0	1671.0	3070.0	654.0	1361.0	1479.0	569.0	1271.0	1481.0	3479.0	958.0	4525.0	3240.0	680.0	5409.0	7355.0	4760.0	3359.0	3086.0	177.0	455.0	336.0	1784.0	77012.3
NYU_0051122	1155.0	767.0	2338.0	1395.0	358.0	3115.0	5533.0	3630.0	1112.0	4929.0	3038.0	2765.0	2050.0	3883.0	651.0	1701.0	2030.0	633.0	1357.0	1321.0	4589.0	1461.0	5302.0	4600.0	1009.0	6190.0	8369.0	5863.0	3838.0	4023.0	209.0	535.0	458.0	2216.0	92421.9
NYU_0051123	1043.0	873.0	2202.0	1590.0	377.0	3351.0	4465.0	2971.0	1195.0	5202.0	2957.0	3050.0	1857.0	3520.0	749.0	1454.0	1778.0	751.0	1391.0	1385.0	4279.0	1415.0	4832.0	4194.0	703.0	6602.0	7133.0	5865.0	4225.0	4553.0	218.0	510.0	560.0	1974.0	89224.9
NYU_0051124	1343.0	836.0	3323.0	1515.0	529.0	4218.0	6335.0	4970.0	1249.0	6543.0	3365.0	3348.0	1943.0	3786.0	843.0	1882.0	2358.0	628.0	1822.0	1640.0	4944.0	1775.0	5871.0	4721.0	1174.0	7424.0	8612.0	6542.0	4083.0	4351.0	230.0	551.0	390.0	2578.0	105720.0
