lh.aparc.a2009s.area	lh_G_and_S_frontomargin_area	lh_G_and_S_occipital_inf_area	lh_G_and_S_paracentral_area	lh_G_and_S_subcentral_area	lh_G_and_S_transv_frontopol_area	lh_G_and_S_cingul-Ant_area	lh_G_and_S_cingul-Mid-Ant_area	lh_G_and_S_cingul-Mid-Post_area	lh_G_cingul-Post-dorsal_area	lh_G_cingul-Post-ventral_area	lh_G_cuneus_area	lh_G_front_inf-Opercular_area	lh_G_front_inf-Orbital_area	lh_G_front_inf-Triangul_area	lh_G_front_middle_area	lh_G_front_sup_area	lh_G_Ins_lg_and_S_cent_ins_area	lh_G_insular_short_area	lh_G_occipital_middle_area	lh_G_occipital_sup_area	lh_G_oc-temp_lat-fusifor_area	lh_G_oc-temp_med-Lingual_area	lh_G_oc-temp_med-Parahip_area	lh_G_orbital_area	lh_G_pariet_inf-Angular_area	lh_G_pariet_inf-Supramar_area	lh_G_parietal_sup_area	lh_G_postcentral_area	lh_G_precentral_area	lh_G_precuneus_area	lh_G_rectus_area	lh_G_subcallosal_area	lh_G_temp_sup-G_T_transv_area	lh_G_temp_sup-Lateral_area	lh_G_temp_sup-Plan_polar_area	lh_G_temp_sup-Plan_tempo_area	lh_G_temporal_inf_area	lh_G_temporal_middle_area	lh_Lat_Fis-ant-Horizont_area	lh_Lat_Fis-ant-Vertical_area	lh_Lat_Fis-post_area	lh_Pole_occipital_area	lh_Pole_temporal_area	lh_S_calcarine_area	lh_S_central_area	lh_S_cingul-Marginalis_area	lh_S_circular_insula_ant_area	lh_S_circular_insula_inf_area	lh_S_circular_insula_sup_area	lh_S_collat_transv_ant_area	lh_S_collat_transv_post_area	lh_S_front_inf_area	lh_S_front_middle_area	lh_S_front_sup_area	lh_S_interm_prim-Jensen_area	lh_S_intrapariet_and_P_trans_area	lh_S_oc_middle_and_Lunatus_area	lh_S_oc_sup_and_transversal_area	lh_S_occipital_ant_area	lh_S_oc-temp_lat_area	lh_S_oc-temp_med_and_Lingual_area	lh_S_orbital_lateral_area	lh_S_orbital_med-olfact_area	lh_S_orbital-H_Shaped_area	lh_S_parieto_occipital_area	lh_S_pericallosal_area	lh_S_postcentral_area	lh_S_precentral-inf-part_area	lh_S_precentral-sup-part_area	lh_S_suborbital_area	lh_S_subparietal_area	lh_S_temporal_inf_area	lh_S_temporal_sup_area	lh_S_temporal_transverse_area	lh_WhiteSurfArea_area
NYU_0050967	860.0	1024.0	1000.0	832.0	496.0	1522.0	1023.0	1023.0	352.0	241.0	1550.0	816.0	291.0	1191.0	2696.0	5097.0	291.0	341.0	1192.0	1103.0	1487.0	1530.0	633.0	1664.0	1307.0	1891.0	1759.0	1418.0	1641.0	1393.0	607.0	38.0	354.0	1325.0	531.0	585.0	1799.0	1658.0	285.0	216.0	757.0	1456.0	1043.0	1712.0	1749.0	723.0	431.0	797.0	1390.0	906.0	245.0	1501.0	928.0	1864.0	215.0	1957.0	862.0	643.0	641.0	631.0	1213.0	295.0	323.0	610.0	1638.0	553.0	1778.0	826.0	1162.0	374.0	540.0	688.0	3908.0	227.0	79647.8
NYU_0050968	889.0	1486.0	1027.0	1152.0	676.0	1631.0	1052.0	870.0	450.0	225.0	1451.0	1072.0	139.0	882.0	3693.0	5007.0	305.0	509.0	1815.0	987.0	1441.0	2153.0	667.0	1766.0	1778.0	2434.0	2051.0	1665.0	1667.0	2100.0	602.0	471.0	376.0	1824.0	560.0	927.0	1729.0	1787.0	214.0	279.0	1105.0	1587.0	1209.0	1934.0	2124.0	703.0	378.0	1008.0	1340.0	626.0	259.0	1617.0	1121.0	1993.0	71.0	2033.0	1043.0	1011.0	680.0	1035.0	1559.0	330.0	552.0	965.0	1690.0	1011.0	2132.0	687.0	1261.0	494.0	989.0	821.0	3795.0	290.0	91260.1
NYU_0050969	628.0	1046.0	1011.0	961.0	465.0	1286.0	831.0	820.0	357.0	142.0	1118.0	819.0	208.0	661.0	2784.0	4654.0	229.0	390.0	1284.0	983.0	929.0	1518.0	712.0	1720.0	1590.0	2023.0	1736.0	1816.0	1638.0	1599.0	603.0	8.0	275.0	1301.0	325.0	609.0	1627.0	1620.0	183.0	162.0	751.0	1399.0	1090.0	1455.0	1676.0	714.0	360.0	783.0	1133.0	358.0	291.0	1389.0	715.0	1840.0	203.0	1792.0	627.0	895.0	469.0	469.0	1473.0	242.0	221.0	702.0	1494.0	622.0	1906.0	860.0	716.0	407.0	650.0	809.0	3084.0	245.0	74510.1
NYU_0050970	680.0	1019.0	1077.0	1370.0	389.0	1945.0	1423.0	1045.0	621.0	268.0	1260.0	882.0	191.0	724.0	3820.0	5468.0	347.0	402.0	1624.0	990.0	1887.0	2035.0	909.0	1739.0	1984.0	2656.0	2311.0	1649.0	1943.0	2176.0	692.0	84.0	389.0	1506.0	495.0	842.0	2060.0	2076.0	186.0	132.0	1022.0	1530.0	1249.0	1735.0	2151.0	1049.0	311.0	944.0	1279.0	816.0	354.0	1934.0	1144.0	2296.0	241.0	2720.0	785.0	1109.0	578.0	1156.0	1864.0	310.0	489.0	1010.0	1378.0	1076.0	2030.0	1154.0	974.0	597.0	1008.0	1215.0	5052.0	304.0	96159.2
NYU_0050972	1177.0	1739.0	1119.0	1526.0	657.0	2069.0	1469.0	1167.0	783.0	343.0	1543.0	1604.0	201.0	1067.0	3976.0	7251.0	538.0	661.0	2163.0	1271.0	2114.0	2437.0	928.0	2273.0	2300.0	2918.0	2818.0	2228.0	2502.0	3052.0	767.0	680.0	343.0	1753.0	367.0	1041.0	2007.0	2595.0	292.0	258.0	1066.0	1800.0	1299.0	1962.0	2623.0	816.0	523.0	1084.0	1647.0	537.0	489.0	2438.0	1492.0	2411.0	372.0	2831.0	1246.0	1290.0	508.0	1122.0	1892.0	336.0	739.0	1346.0	1474.0	1095.0	2884.0	1623.0	1198.0	617.0	1426.0	1375.0	4865.0	319.0	114743.0
NYU_0050973	777.0	1056.0	1001.0	978.0	581.0	1734.0	861.0	896.0	367.0	249.0	1327.0	1014.0	153.0	843.0	3407.0	4858.0	314.0	492.0	1180.0	916.0	1303.0	2444.0	773.0	1766.0	1576.0	2193.0	1817.0	1588.0	1753.0	1505.0	707.0	126.0	266.0	1464.0	416.0	690.0	1874.0	1795.0	251.0	143.0	854.0	1342.0	1134.0	1741.0	2270.0	741.0	366.0	834.0	1158.0	794.0	271.0	2076.0	899.0	1889.0	334.0	2253.0	563.0	845.0	440.0	717.0	1327.0	195.0	397.0	971.0	1053.0	804.0	2104.0	1003.0	866.0	437.0	609.0	1082.0	2928.0	157.0	82906.9
NYU_0050974	996.0	1129.0	967.0	1051.0	462.0	1225.0	1029.0	906.0	434.0	325.0	1580.0	899.0	194.0	972.0	3467.0	4685.0	292.0	438.0	1386.0	977.0	1548.0	2272.0	881.0	1584.0	2136.0	1980.0	2197.0	1592.0	1741.0	1664.0	759.0	295.0	280.0	1294.0	610.0	684.0	1875.0	2255.0	207.0	210.0	845.0	1404.0	1341.0	2078.0	1823.0	909.0	341.0	886.0	1247.0	644.0	187.0	1781.0	1155.0	1652.0	97.0	2270.0	877.0	822.0	503.0	869.0	1785.0	330.0	491.0	1050.0	1477.0	771.0	2171.0	861.0	1029.0	468.0	885.0	1166.0	3990.0	301.0	87983.8
NYU_0050976	912.0	1274.0	1190.0	1256.0	568.0	2064.0	1140.0	831.0	413.0	227.0	1404.0	970.0	262.0	829.0	3441.0	5164.0	365.0	481.0	1580.0	1159.0	1407.0	2638.0	714.0	1825.0	1520.0	1697.0	1965.0	1921.0	1720.0	1610.0	737.0	85.0	370.0	1513.0	601.0	754.0	2189.0	1905.0	245.0	232.0	1010.0	1749.0	1137.0	2035.0	2591.0	915.0	377.0	964.0	1279.0	701.0	301.0	1754.0	1223.0	2490.0	168.0	1986.0	865.0	832.0	594.0	698.0	1981.0	212.0	371.0	1061.0	1177.0	805.0	2150.0	1010.0	998.0	577.0	564.0	734.0	4006.0	303.0	90797.1
NYU_0050977	861.0	1627.0	1171.0	1356.0	524.0	1619.0	1063.0	878.0	445.0	279.0	1261.0	1212.0	271.0	934.0	3926.0	5687.0	232.0	434.0	1792.0	1041.0	1599.0	1442.0	946.0	2057.0	1938.0	2086.0	2179.0	1683.0	2571.0	2405.0	706.0	145.0	489.0	1542.0	617.0	959.0	1907.0	2269.0	132.0	135.0	1130.0	2132.0	1152.0	1937.0	2527.0	788.0	347.0	1018.0	1271.0	770.0	305.0	1836.0	1232.0	1889.0	312.0	2329.0	1066.0	1141.0	684.0	842.0	1448.0	435.0	525.0	1184.0	1398.0	942.0	1895.0	1417.0	1250.0	340.0	1070.0	906.0	4585.0	310.0	96838.5
NYU_0050978	929.0	945.0	1097.0	1013.0	513.0	1699.0	938.0	996.0	438.0	250.0	1576.0	1162.0	132.0	757.0	3444.0	4841.0	286.0	381.0	1356.0	1113.0	1246.0	2228.0	818.0	1884.0	1904.0	1978.0	2031.0	1848.0	1682.0	1997.0	726.0	382.0	332.0	1368.0	632.0	555.0	1595.0	2183.0	236.0	159.0	695.0	1647.0	1341.0	1893.0	2156.0	924.0	309.0	821.0	1124.0	838.0	241.0	2031.0	1314.0	1802.0	192.0	2741.0	909.0	974.0	453.0	567.0	1464.0	292.0	601.0	931.0	1127.0	862.0	2311.0	1301.0	818.0	426.0	1283.0	1023.0	3315.0	268.0	88648.9
NYU_0050979	1043.0	1069.0	1055.0	1112.0	560.0	1665.0	1023.0	891.0	426.0	333.0	1474.0	1143.0	190.0	844.0	3607.0	5557.0	330.0	472.0	1907.0	981.0	1265.0	1937.0	739.0	1743.0	1777.0	2094.0	2227.0	1892.0	2299.0	2294.0	770.0	171.0	393.0	1848.0	511.0	644.0	2164.0	2057.0	274.0	183.0	887.0	1575.0	1044.0	1440.0	2356.0	874.0	278.0	1052.0	1431.0	800.0	296.0	2152.0	1365.0	2526.0	198.0	2279.0	734.0	1207.0	827.0	976.0	1498.0	278.0	595.0	977.0	1324.0	888.0	2301.0	1188.0	1355.0	368.0	1115.0	828.0	4552.0	232.0	94762.8
NYU_0050981	975.0	1167.0	956.0	1086.0	579.0	1581.0	1193.0	964.0	482.0	820.0	1436.0	1001.0	238.0	920.0	3038.0	6419.0	271.0	430.0	1513.0	1196.0	1637.0	1905.0	954.0	2041.0	1908.0	1924.0	2331.0	1864.0	2035.0	1596.0	624.0	181.0	403.0	1346.0	466.0	698.0	2132.0	2087.0	250.0	76.0	871.0	1615.0	1109.0	1997.0	2205.0	899.0	361.0	918.0	1409.0	755.0	260.0	1465.0	1459.0	2532.0	199.0	2469.0	859.0	733.0	823.0	841.0	1177.0	151.0	496.0	1002.0	1555.0	905.0	2073.0	1120.0	1305.0	554.0	499.0	690.0	3872.0	305.0	92201.7
NYU_0050982	915.0	1049.0	1189.0	989.0	523.0	1579.0	1003.0	882.0	335.0	179.0	1405.0	945.0	173.0	751.0	3039.0	5460.0	251.0	317.0	1362.0	1221.0	1471.0	2065.0	975.0	1880.0	1851.0	1753.0	2040.0	2092.0	1758.0	1978.0	675.0	106.0	429.0	1397.0	404.0	856.0	1614.0	1717.0	284.0	234.0	958.0	1323.0	1282.0	1373.0	2415.0	821.0	323.0	959.0	1344.0	870.0	289.0	1674.0	1212.0	2219.0	86.0	2014.0	640.0	1207.0	412.0	786.0	1397.0	251.0	379.0	1117.0	1519.0	687.0	1814.0	1139.0	753.0	399.0	845.0	780.0	3644.0	292.0	86367.8
NYU_0050983	950.0	1093.0	970.0	1028.0	508.0	1909.0	1206.0	1101.0	568.0	254.0	1219.0	1062.0	277.0	689.0	3863.0	5831.0	328.0	556.0	1577.0	1044.0	1468.0	1765.0	1006.0	2072.0	2474.0	2212.0	2218.0	2183.0	2359.0	1732.0	810.0	306.0	409.0	1436.0	382.0	771.0	2197.0	1901.0	225.0	148.0	892.0	1863.0	1187.0	1549.0	2602.0	829.0	398.0	999.0	1358.0	685.0	281.0	1666.0	1792.0	2388.0	500.0	2136.0	728.0	887.0	776.0	1003.0	1381.0	331.0	828.0	1186.0	1432.0	867.0	1935.0	1223.0	799.0	465.0	1024.0	911.0	5010.0	242.0	96258.5
NYU_0050984	827.0	1484.0	1059.0	972.0	429.0	1805.0	1058.0	834.0	411.0	261.0	1630.0	1123.0	229.0	759.0	3567.0	4994.0	345.0	383.0	1660.0	1354.0	1373.0	2341.0	875.0	2010.0	1622.0	1730.0	2622.0	1849.0	2029.0	2077.0	615.0	314.0	350.0	1318.0	478.0	430.0	2012.0	2161.0	196.0	134.0	674.0	1833.0	1147.0	1896.0	2137.0	896.0	340.0	839.0	1273.0	876.0	190.0	1860.0	1276.0	2387.0	210.0	2111.0	1095.0	1059.0	834.0	608.0	1368.0	204.0	485.0	1139.0	1497.0	691.0	2650.0	958.0	985.0	407.0	840.0	763.0	3704.0	233.0	91184.8
NYU_0050985	922.0	1552.0	1206.0	1188.0	551.0	1918.0	1100.0	1272.0	435.0	200.0	1125.0	1211.0	321.0	1098.0	3094.0	5602.0	348.0	499.0	2024.0	1089.0	1754.0	1657.0	727.0	2170.0	2124.0	2096.0	2135.0	1953.0	2198.0	2267.0	779.0	263.0	349.0	1580.0	560.0	790.0	2072.0	2159.0	405.0	302.0	858.0	1926.0	1252.0	1686.0	2453.0	923.0	492.0	976.0	1561.0	650.0	362.0	1504.0	1238.0	2105.0	187.0	2456.0	994.0	1194.0	799.0	543.0	1696.0	368.0	561.0	1198.0	1248.0	1072.0	2047.0	1201.0	1286.0	420.0	1279.0	1162.0	4443.0	284.0	97522.1
NYU_0050986	864.0	856.0	998.0	916.0	447.0	1411.0	965.0	926.0	433.0	216.0	1543.0	919.0	285.0	541.0	3180.0	4661.0	276.0	356.0	1554.0	1143.0	962.0	1494.0	918.0	1646.0	1522.0	2226.0	2395.0	1192.0	1595.0	1897.0	716.0	83.0	319.0	1284.0	284.0	566.0	1994.0	1613.0	148.0	145.0	775.0	1590.0	1146.0	1637.0	1822.0	878.0	254.0	897.0	1071.0	787.0	165.0	1757.0	1206.0	1848.0	467.0	1799.0	849.0	912.0	438.0	510.0	867.0	305.0	303.0	869.0	1427.0	951.0	1796.0	955.0	893.0	371.0	732.0	485.0	3938.0	246.0	80432.3
NYU_0050987	649.0	804.0	1028.0	976.0	334.0	1400.0	946.0	1000.0	343.0	350.0	1236.0	833.0	176.0	555.0	2814.0	4422.0	301.0	425.0	1237.0	951.0	1102.0	1120.0	675.0	1702.0	1246.0	2263.0	2327.0	1529.0	1837.0	1880.0	656.0	59.0	256.0	1379.0	422.0	830.0	1589.0	1406.0	203.0	84.0	919.0	1369.0	1143.0	1487.0	1882.0	979.0	325.0	872.0	1095.0	624.0	150.0	1282.0	868.0	1705.0	165.0	2494.0	523.0	895.0	509.0	516.0	1283.0	245.0	325.0	771.0	1399.0	781.0	1951.0	859.0	1242.0	480.0	776.0	611.0	2928.0	206.0	77003.7
NYU_0050988	918.0	844.0	856.0	1068.0	445.0	1642.0	1038.0	895.0	437.0	333.0	1720.0	848.0	161.0	570.0	3147.0	4926.0	343.0	445.0	1539.0	1037.0	1478.0	2483.0	874.0	1911.0	2137.0	2430.0	2050.0	1814.0	1528.0	2617.0	693.0	270.0	290.0	1346.0	488.0	448.0	2020.0	1885.0	204.0	116.0	670.0	1606.0	1266.0	2049.0	1915.0	647.0	422.0	966.0	1242.0	729.0	327.0	1307.0	1412.0	1806.0	279.0	2170.0	780.0	867.0	469.0	740.0	1381.0	281.0	384.0	952.0	1542.0	776.0	2545.0	814.0	758.0	407.0	853.0	1131.0	4381.0	237.0	88403.8
NYU_0050989	624.0	1197.0	1104.0	1070.0	407.0	1592.0	1030.0	1144.0	473.0	266.0	1396.0	1045.0	158.0	797.0	2983.0	5380.0	345.0	421.0	1621.0	931.0	1184.0	1904.0	849.0	1620.0	1901.0	2609.0	2473.0	1696.0	1830.0	1796.0	770.0	236.0	499.0	1421.0	442.0	621.0	2534.0	1753.0	230.0	112.0	976.0	1680.0	1551.0	1797.0	2022.0	931.0	345.0	1091.0	1227.0	942.0	230.0	1847.0	862.0	2088.0	487.0	2375.0	947.0	627.0	503.0	737.0	1291.0	263.0	348.0	856.0	1492.0	735.0	2109.0	1047.0	926.0	586.0	664.0	1214.0	2878.0	205.0	88343.2
NYU_0050990	959.0	1439.0	1087.0	1282.0	675.0	2170.0	1221.0	1030.0	567.0	346.0	1857.0	1159.0	271.0	1093.0	4637.0	6156.0	432.0	545.0	1923.0	1381.0	1696.0	2935.0	1064.0	2052.0	2051.0	2908.0	2816.0	2042.0	2375.0	2493.0	699.0	295.0	391.0	1918.0	546.0	869.0	2415.0	2452.0	240.0	219.0	884.0	1932.0	1330.0	2349.0	2496.0	1007.0	511.0	1113.0	1537.0	832.0	357.0	2011.0	1500.0	2346.0	686.0	2629.0	1097.0	1166.0	798.0	1072.0	1996.0	340.0	691.0	1190.0	1453.0	826.0	2244.0	1347.0	794.0	392.0	1240.0	1163.0	4871.0	217.0	109124.0
NYU_0050991	666.0	1100.0	1214.0	1139.0	362.0	1505.0	1090.0	804.0	385.0	234.0	1116.0	843.0	162.0	632.0	3872.0	4465.0	247.0	337.0	1406.0	946.0	1289.0	1857.0	717.0	1673.0	1382.0	1774.0	1775.0	1500.0	1658.0	1577.0	751.0	79.0	260.0	1359.0	438.0	817.0	1317.0	1955.0	241.0	142.0	773.0	1134.0	1003.0	1534.0	1731.0	667.0	307.0	697.0	1139.0	711.0	225.0	1406.0	774.0	2245.0	83.0	1972.0	544.0	878.0	607.0	515.0	1092.0	255.0	468.0	1107.0	1270.0	750.0	1486.0	1283.0	1008.0	377.0	657.0	560.0	3567.0	203.0	78118.7
NYU_0050992	1048.0	1123.0	1248.0	996.0	590.0	1866.0	1326.0	970.0	355.0	262.0	1347.0	810.0	227.0	829.0	3313.0	4710.0	249.0	369.0	1671.0	1252.0	1459.0	1976.0	952.0	1544.0	1831.0	2226.0	2258.0	1823.0	1857.0	1753.0	642.0	79.0	325.0	1326.0	481.0	440.0	1924.0	2088.0	266.0	226.0	626.0	1554.0	1316.0	1617.0	2234.0	930.0	345.0	840.0	1117.0	906.0	210.0	1096.0	1280.0	1827.0	453.0	2751.0	888.0	1233.0	444.0	758.0	1434.0	236.0	361.0	918.0	1209.0	911.0	1870.0	1011.0	867.0	565.0	807.0	835.0	4042.0	289.0	87818.5
NYU_0050993	916.0	1214.0	1128.0	992.0	538.0	1533.0	938.0	874.0	456.0	221.0	1395.0	1050.0	264.0	731.0	3633.0	4736.0	392.0	423.0	1630.0	1012.0	1505.0	2282.0	798.0	1711.0	1834.0	2430.0	2411.0	1713.0	1841.0	2079.0	556.0	211.0	282.0	1426.0	407.0	615.0	1886.0	2183.0	240.0	190.0	690.0	1680.0	1125.0	1701.0	2424.0	862.0	284.0	945.0	1155.0	975.0	158.0	1306.0	1543.0	2130.0	290.0	2044.0	862.0	896.0	760.0	574.0	1380.0	262.0	474.0	1074.0	1151.0	812.0	2266.0	1378.0	978.0	303.0	948.0	1246.0	4532.0	306.0	90190.5
NYU_0050994	839.0	1349.0	1072.0	950.0	394.0	1640.0	1059.0	793.0	383.0	298.0	1411.0	895.0	221.0	798.0	2954.0	4775.0	362.0	470.0	1198.0	1146.0	1239.0	2143.0	711.0	1845.0	1508.0	2232.0	2193.0	1353.0	1532.0	1719.0	723.0	188.0	296.0	1478.0	458.0	471.0	1695.0	1909.0	169.0	108.0	684.0	1478.0	1187.0	2001.0	1734.0	754.0	319.0	946.0	1229.0	669.0	229.0	1539.0	1317.0	2252.0	286.0	2287.0	666.0	886.0	425.0	679.0	1423.0	320.0	463.0	867.0	1206.0	691.0	1750.0	908.0	991.0	440.0	883.0	927.0	4155.0	332.0	83896.1
NYU_0050995	820.0	1015.0	1340.0	1105.0	445.0	2123.0	956.0	1088.0	492.0	251.0	1248.0	1649.0	254.0	1018.0	3544.0	5305.0	262.0	467.0	1836.0	1010.0	1339.0	2114.0	809.0	2008.0	1741.0	1935.0	2197.0	1709.0	1937.0	1754.0	691.0	408.0	428.0	1315.0	574.0	665.0	2258.0	2346.0	259.0	243.0	917.0	1783.0	1033.0	1761.0	2195.0	864.0	376.0	850.0	1330.0	804.0	258.0	2626.0	1143.0	2209.0	222.0	2234.0	936.0	848.0	642.0	730.0	1112.0	380.0	615.0	1262.0	1591.0	777.0	2120.0	863.0	1144.0	378.0	928.0	1134.0	3822.0	227.0	93073.2
NYU_0050996	1113.0	1008.0	768.0	1108.0	460.0	1576.0	979.0	939.0	382.0	247.0	1693.0	877.0	198.0	571.0	2951.0	4190.0	253.0	356.0	1660.0	1148.0	1528.0	1937.0	983.0	1607.0	1616.0	2408.0	2511.0	1411.0	2060.0	1576.0	667.0	259.0	329.0	1437.0	392.0	888.0	2061.0	1804.0	248.0	141.0	1060.0	1381.0	1203.0	1727.0	2073.0	662.0	298.0	1046.0	1072.0	913.0	334.0	1535.0	1500.0	1919.0	52.0	2529.0	901.0	1099.0	654.0	854.0	1496.0	336.0	347.0	1036.0	1556.0	830.0	1840.0	1068.0	845.0	422.0	690.0	899.0	3596.0	304.0	86419.2
NYU_0050997	994.0	1121.0	1181.0	1190.0	527.0	2083.0	1481.0	1338.0	577.0	139.0	1546.0	1020.0	337.0	1003.0	4186.0	6042.0	426.0	609.0	1490.0	1376.0	1471.0	2737.0	832.0	2257.0	1711.0	2422.0	2513.0	1906.0	2344.0	2231.0	790.0	513.0	444.0	1739.0	668.0	1002.0	2571.0	2447.0	287.0	250.0	1147.0	1544.0	1251.0	1867.0	2828.0	890.0	404.0	1060.0	1478.0	654.0	340.0	1879.0	1298.0	2066.0	288.0	2889.0	1058.0	1021.0	842.0	992.0	2210.0	352.0	522.0	1190.0	1447.0	1302.0	1936.0	1111.0	1639.0	583.0	1042.0	1048.0	4227.0	290.0	104492.0
NYU_0050998	898.0	1240.0	1086.0	1139.0	577.0	1788.0	1083.0	902.0	493.0	363.0	1297.0	1057.0	214.0	901.0	3827.0	5958.0	288.0	513.0	1827.0	1165.0	1398.0	2041.0	888.0	1846.0	2031.0	2898.0	3033.0	1933.0	1833.0	2448.0	715.0	177.0	462.0	1487.0	451.0	724.0	1939.0	1880.0	253.0	224.0	885.0	1600.0	1337.0	1974.0	1996.0	763.0	388.0	1075.0	1367.0	762.0	259.0	1556.0	1196.0	2001.0	376.0	2689.0	975.0	857.0	607.0	664.0	2002.0	285.0	526.0	959.0	1417.0	916.0	1952.0	864.0	1016.0	338.0	939.0	924.0	3590.0	254.0	94585.0
NYU_0050999	870.0	1246.0	995.0	1203.0	451.0	1585.0	895.0	857.0	364.0	117.0	1601.0	918.0	183.0	811.0	3072.0	5517.0	336.0	504.0	1218.0	934.0	1225.0	1440.0	848.0	1434.0	1416.0	1924.0	2175.0	1498.0	1857.0	2047.0	814.0	343.0	454.0	1392.0	329.0	642.0	1921.0	1831.0	156.0	155.0	983.0	1557.0	1249.0	1541.0	1973.0	821.0	335.0	1176.0	1196.0	735.0	250.0	1445.0	1254.0	2325.0	49.0	2099.0	509.0	652.0	837.0	358.0	1042.0	247.0	387.0	937.0	1402.0	721.0	1484.0	1360.0	946.0	524.0	644.0	1131.0	3786.0	244.0	83782.0
NYU_0051000	782.0	1677.0	1467.0	1352.0	400.0	1788.0	1118.0	1046.0	469.0	229.0	1630.0	1065.0	218.0	755.0	3330.0	5567.0	297.0	427.0	1597.0	1302.0	1347.0	2545.0	815.0	1956.0	2060.0	1946.0	2048.0	1445.0	1949.0	1734.0	638.0	237.0	417.0	1708.0	363.0	545.0	1766.0	2272.0	200.0	267.0	719.0	1672.0	1320.0	1710.0	2260.0	962.0	383.0	1074.0	1225.0	736.0	224.0	2250.0	1220.0	2183.0	172.0	2429.0	834.0	1082.0	628.0	1007.0	1457.0	346.0	482.0	1047.0	1684.0	743.0	1595.0	1380.0	1003.0	428.0	752.0	1181.0	4929.0	265.0	94151.5
NYU_0051001	843.0	1214.0	1225.0	879.0	570.0	1833.0	904.0	871.0	454.0	392.0	1192.0	957.0	168.0	605.0	3803.0	4960.0	307.0	431.0	1216.0	1202.0	957.0	2087.0	678.0	2017.0	1673.0	1940.0	1747.0	1869.0	1981.0	1633.0	672.0	284.0	303.0	1555.0	347.0	627.0	1609.0	2181.0	270.0	134.0	764.0	1616.0	1054.0	1495.0	2440.0	844.0	308.0	979.0	1310.0	378.0	352.0	1573.0	1409.0	2457.0	199.0	2260.0	775.0	934.0	595.0	457.0	1490.0	369.0	444.0	1087.0	1465.0	927.0	1930.0	1116.0	1083.0	356.0	465.0	689.0	4037.0	204.0	86451.4
NYU_0051002	646.0	1245.0	1128.0	1167.0	534.0	1757.0	933.0	925.0	315.0	248.0	1507.0	1018.0	295.0	1153.0	3871.0	5247.0	327.0	417.0	1892.0	1295.0	1630.0	2614.0	920.0	1888.0	1820.0	2413.0	2517.0	1814.0	1831.0	2466.0	792.0	254.0	340.0	1497.0	543.0	628.0	1904.0	2225.0	218.0	220.0	962.0	1894.0	1303.0	1618.0	2178.0	804.0	358.0	892.0	1302.0	518.0	280.0	1706.0	1252.0	2185.0	247.0	2621.0	1180.0	956.0	503.0	934.0	1801.0	333.0	526.0	771.0	1767.0	506.0	2535.0	907.0	1076.0	558.0	956.0	1135.0	3955.0	344.0	95321.1
NYU_0051003	1023.0	988.0	1215.0	880.0	486.0	1424.0	944.0	1081.0	382.0	320.0	1632.0	872.0	205.0	495.0	3971.0	5483.0	273.0	346.0	1566.0	1134.0	1487.0	2258.0	766.0	1794.0	1892.0	1999.0	2086.0	1826.0	1832.0	2476.0	701.0	283.0	394.0	1541.0	404.0	709.0	1933.0	1998.0	177.0	73.0	837.0	1624.0	1363.0	2012.0	2318.0	713.0	269.0	931.0	1173.0	684.0	285.0	1935.0	1390.0	2274.0	250.0	2229.0	1011.0	956.0	378.0	663.0	1859.0	246.0	509.0	1071.0	1593.0	722.0	1901.0	948.0	867.0	533.0	864.0	848.0	4490.0	221.0	91314.7
NYU_0051006	1001.0	965.0	894.0	895.0	478.0	1281.0	984.0	759.0	368.0	221.0	1413.0	1085.0	201.0	1056.0	3525.0	4831.0	227.0	394.0	1210.0	1060.0	1007.0	2031.0	682.0	1622.0	1714.0	1820.0	1759.0	1434.0	1707.0	1814.0	671.0	240.0	287.0	1348.0	336.0	987.0	1800.0	1908.0	255.0	227.0	790.0	1446.0	1357.0	1759.0	2011.0	773.0	349.0	956.0	1141.0	443.0	316.0	1954.0	1194.0	2203.0	273.0	2105.0	918.0	771.0	416.0	580.0	1819.0	166.0	358.0	770.0	1246.0	607.0	1855.0	1031.0	912.0	400.0	543.0	998.0	3457.0	234.0	82645.5
NYU_0051007	820.0	879.0	943.0	901.0	447.0	1218.0	720.0	822.0	278.0	152.0	1449.0	912.0	153.0	904.0	2693.0	5346.0	267.0	385.0	1197.0	916.0	1196.0	1443.0	716.0	1767.0	1770.0	1934.0	1683.0	1464.0	1583.0	2075.0	707.0	277.0	353.0	1362.0	357.0	578.0	1851.0	1796.0	208.0	224.0	783.0	1148.0	1140.0	1385.0	1854.0	858.0	318.0	871.0	1184.0	444.0	174.0	1648.0	862.0	1891.0	383.0	1755.0	765.0	864.0	329.0	737.0	1379.0	290.0	557.0	692.0	1128.0	578.0	1919.0	967.0	931.0	551.0	832.0	808.0	3512.0	195.0	78476.9
