rh.aparc.a2009s.area	rh_G_and_S_frontomargin_area	rh_G_and_S_occipital_inf_area	rh_G_and_S_paracentral_area	rh_G_and_S_subcentral_area	rh_G_and_S_transv_frontopol_area	rh_G_and_S_cingul-Ant_area	rh_G_and_S_cingul-Mid-Ant_area	rh_G_and_S_cingul-Mid-Post_area	rh_G_cingul-Post-dorsal_area	rh_G_cingul-Post-ventral_area	rh_G_cuneus_area	rh_G_front_inf-Opercular_area	rh_G_front_inf-Orbital_area	rh_G_front_inf-Triangul_area	rh_G_front_middle_area	rh_G_front_sup_area	rh_G_Ins_lg_and_S_cent_ins_area	rh_G_insular_short_area	rh_G_occipital_middle_area	rh_G_occipital_sup_area	rh_G_oc-temp_lat-fusifor_area	rh_G_oc-temp_med-Lingual_area	rh_G_oc-temp_med-Parahip_area	rh_G_orbital_area	rh_G_pariet_inf-Angular_area	rh_G_pariet_inf-Supramar_area	rh_G_parietal_sup_area	rh_G_postcentral_area	rh_G_precentral_area	rh_G_precuneus_area	rh_G_rectus_area	rh_G_subcallosal_area	rh_G_temp_sup-G_T_transv_area	rh_G_temp_sup-Lateral_area	rh_G_temp_sup-Plan_polar_area	rh_G_temp_sup-Plan_tempo_area	rh_G_temporal_inf_area	rh_G_temporal_middle_area	rh_Lat_Fis-ant-Horizont_area	rh_Lat_Fis-ant-Vertical_area	rh_Lat_Fis-post_area	rh_Pole_occipital_area	rh_Pole_temporal_area	rh_S_calcarine_area	rh_S_central_area	rh_S_cingul-Marginalis_area	rh_S_circular_insula_ant_area	rh_S_circular_insula_inf_area	rh_S_circular_insula_sup_area	rh_S_collat_transv_ant_area	rh_S_collat_transv_post_area	rh_S_front_inf_area	rh_S_front_middle_area	rh_S_front_sup_area	rh_S_interm_prim-Jensen_area	rh_S_intrapariet_and_P_trans_area	rh_S_oc_middle_and_Lunatus_area	rh_S_oc_sup_and_transversal_area	rh_S_occipital_ant_area	rh_S_oc-temp_lat_area	rh_S_oc-temp_med_and_Lingual_area	rh_S_orbital_lateral_area	rh_S_orbital_med-olfact_area	rh_S_orbital-H_Shaped_area	rh_S_parieto_occipital_area	rh_S_pericallosal_area	rh_S_postcentral_area	rh_S_precentral-inf-part_area	rh_S_precentral-sup-part_area	rh_S_suborbital_area	rh_S_subparietal_area	rh_S_temporal_inf_area	rh_S_temporal_sup_area	rh_S_temporal_transverse_area	rh_WhiteSurfArea_area
NYU_0050989	705.0	914.0	859.0	1174.0	627.0	1893.0	1117.0	1133.0	370.0	280.0	1620.0	771.0	260.0	764.0	3370.0	4872.0	320.0	374.0	2012.0	1557.0	1527.0	2071.0	1231.0	1646.0	1945.0	1940.0	1652.0	1583.0	1884.0	1880.0	424.0	243.0	305.0	1246.0	379.0	621.0	1896.0	1995.0	195.0	137.0	1057.0	1865.0	1100.0	1913.0	2062.0	1177.0	447.0	910.0	1033.0	952.0	177.0	1307.0	1091.0	1771.0	343.0	1658.0	802.0	1132.0	570.0	944.0	1263.0	340.0	427.0	799.0	1835.0	1240.0	1931.0	1201.0	1207.0	232.0	821.0	884.0	4064.0	193.0	88540.1
NYU_0050990	971.0	1020.0	1029.0	1186.0	892.0	2565.0	1612.0	1477.0	628.0	247.0	2048.0	1088.0	222.0	1073.0	3816.0	6065.0	434.0	554.0	1886.0	1375.0	1081.0	2680.0	1053.0	2312.0	2872.0	3262.0	2291.0	1868.0	2568.0	2549.0	566.0	120.0	328.0	1706.0	612.0	729.0	2378.0	2684.0	403.0	198.0	1166.0	3066.0	1358.0	2475.0	2188.0	1197.0	573.0	941.0	1231.0	1177.0	556.0	1698.0	2149.0	2116.0	389.0	2593.0	1051.0	1135.0	574.0	920.0	1413.0	365.0	685.0	1155.0	1814.0	1245.0	2453.0	1132.0	1670.0	241.0	1115.0	1377.0	5327.0	263.0	111258.0
NYU_0050991	502.0	920.0	976.0	1000.0	587.0	1631.0	972.0	1059.0	338.0	214.0	1149.0	707.0	219.0	535.0	2866.0	4720.0	262.0	321.0	1385.0	1341.0	1173.0	1487.0	738.0	1879.0	1457.0	1842.0	1233.0	1365.0	1932.0	1460.0	514.0	49.0	331.0	1210.0	498.0	512.0	1261.0	2076.0	270.0	101.0	891.0	1813.0	1213.0	1105.0	1726.0	890.0	367.0	681.0	916.0	704.0	260.0	1191.0	1455.0	2032.0	450.0	1727.0	446.0	938.0	598.0	500.0	1088.0	294.0	409.0	1063.0	1471.0	722.0	1325.0	905.0	1386.0	267.0	686.0	527.0	3385.0	169.0	76690.8
NYU_0050992	814.0	977.0	906.0	1036.0	1205.0	2161.0	1106.0	1100.0	295.0	131.0	1544.0	694.0	307.0	635.0	2261.0	4486.0	282.0	317.0	1667.0	1258.0	1309.0	2037.0	890.0	1648.0	2299.0	1834.0	2453.0	1485.0	1774.0	1846.0	539.0	280.0	270.0	1149.0	513.0	450.0	2088.0	2222.0	252.0	162.0	871.0	2032.0	1169.0	1511.0	2205.0	892.0	373.0	857.0	908.0	839.0	237.0	1031.0	2069.0	1930.0	339.0	2954.0	902.0	881.0	567.0	739.0	1331.0	238.0	381.0	825.0	1829.0	969.0	1652.0	1078.0	962.0	327.0	722.0	1144.0	4309.0	160.0	87915.8
NYU_0050993	719.0	984.0	806.0	1049.0	909.0	1718.0	1125.0	1055.0	541.0	221.0	1558.0	818.0	292.0	725.0	3053.0	4418.0	346.0	434.0	1719.0	1148.0	1477.0	1943.0	681.0	1830.0	2293.0	2564.0	1811.0	1531.0	1931.0	2056.0	568.0	110.0	240.0	1376.0	526.0	706.0	1917.0	2522.0	260.0	134.0	1006.0	1948.0	1323.0	1833.0	2194.0	757.0	518.0	776.0	1033.0	782.0	349.0	1481.0	1755.0	2073.0	807.0	2219.0	455.0	1221.0	584.0	576.0	1603.0	259.0	484.0	970.0	1436.0	1471.0	1391.0	1397.0	842.0	270.0	1238.0	1110.0	5080.0	195.0	91550.7
NYU_0050994	609.0	853.0	885.0	893.0	598.0	1928.0	996.0	997.0	411.0	195.0	1445.0	795.0	187.0	658.0	3101.0	4681.0	375.0	427.0	1336.0	1167.0	1486.0	1710.0	1230.0	1798.0	1506.0	2013.0	1952.0	1161.0	1709.0	1909.0	552.0	255.0	277.0	1240.0	449.0	561.0	1734.0	1893.0	175.0	130.0	825.0	2520.0	1346.0	1665.0	1791.0	938.0	441.0	765.0	898.0	603.0	137.0	1868.0	1880.0	1731.0	365.0	2291.0	529.0	1177.0	373.0	815.0	1546.0	325.0	635.0	990.0	1196.0	832.0	1741.0	987.0	945.0	147.0	987.0	1079.0	4460.0	207.0	85313.7
NYU_0050995	859.0	1109.0	944.0	1163.0	536.0	2609.0	1100.0	1194.0	452.0	135.0	1362.0	1473.0	232.0	966.0	3397.0	5576.0	397.0	504.0	1773.0	1330.0	1488.0	2161.0	787.0	2219.0	1956.0	1990.0	1568.0	1537.0	1631.0	1969.0	608.0	349.0	298.0	1264.0	407.0	667.0	2024.0	2162.0	367.0	100.0	1114.0	2218.0	1130.0	1699.0	1942.0	1074.0	322.0	773.0	1092.0	1029.0	411.0	2055.0	899.0	2183.0	391.0	2433.0	710.0	1153.0	550.0	849.0	1180.0	278.0	688.0	1160.0	1951.0	789.0	1452.0	1931.0	776.0	312.0	1100.0	1055.0	4014.0	181.0	93557.8
NYU_0050996	687.0	851.0	685.0	768.0	675.0	2020.0	1210.0	984.0	451.0	175.0	1534.0	843.0	213.0	850.0	2676.0	4287.0	298.0	289.0	1578.0	1088.0	1530.0	2187.0	1010.0	1774.0	2395.0	1983.0	2198.0	1431.0	1754.0	1883.0	501.0	251.0	271.0	1566.0	502.0	508.0	1683.0	2129.0	254.0	167.0	1001.0	2151.0	1113.0	1746.0	2147.0	788.0	267.0	802.0	942.0	829.0	358.0	1400.0	1497.0	1824.0	614.0	2242.0	846.0	807.0	444.0	658.0	1613.0	352.0	425.0	1023.0	1766.0	840.0	1902.0	922.0	1068.0	358.0	723.0	832.0	5016.0	161.0	87615.7
NYU_0050997	932.0	1063.0	1145.0	1151.0	1048.0	2458.0	1416.0	1298.0	615.0	309.0	1899.0	855.0	390.0	1286.0	3841.0	5784.0	525.0	574.0	1542.0	1495.0	2051.0	2086.0	902.0	2057.0	3112.0	1758.0	2862.0	1796.0	2286.0	2284.0	603.0	400.0	357.0	1693.0	477.0	663.0	1988.0	2326.0	391.0	229.0	1058.0	2469.0	1189.0	1947.0	2663.0	1338.0	593.0	1208.0	1234.0	805.0	505.0	1679.0	2152.0	2215.0	163.0	2693.0	745.0	1165.0	489.0	1139.0	1709.0	415.0	660.0	1187.0	1639.0	1446.0	1717.0	1196.0	1387.0	416.0	1046.0	874.0	5182.0	281.0	106555.0
NYU_0050998	903.0	1196.0	928.0	978.0	1083.0	2248.0	1201.0	1012.0	363.0	216.0	1679.0	849.0	311.0	921.0	3774.0	4976.0	304.0	454.0	1565.0	1190.0	1326.0	2429.0	1194.0	2014.0	1801.0	2343.0	2647.0	1622.0	1662.0	2829.0	585.0	269.0	398.0	1184.0	608.0	426.0	1692.0	2161.0	330.0	195.0	1082.0	2527.0	1261.0	2077.0	1986.0	764.0	419.0	879.0	1065.0	845.0	387.0	1806.0	1419.0	1591.0	494.0	2463.0	1138.0	1558.0	554.0	844.0	1664.0	282.0	562.0	857.0	1681.0	1388.0	2010.0	1515.0	702.0	147.0	1025.0	773.0	4175.0	158.0	95960.7
NYU_0050999	699.0	617.0	1001.0	829.0	645.0	2181.0	1170.0	1147.0	296.0	175.0	1333.0	929.0	154.0	855.0	3209.0	5202.0	325.0	460.0	1548.0	1187.0	1359.0	1551.0	1009.0	1635.0	1514.0	2089.0	1508.0	1457.0	1726.0	2194.0	554.0	119.0	323.0	1250.0	553.0	892.0	1482.0	2174.0	257.0	139.0	1173.0	1794.0	1101.0	1315.0	2113.0	1182.0	300.0	881.0	959.0	630.0	197.0	1474.0	1540.0	2330.0	236.0	2182.0	765.0	968.0	816.0	607.0	1075.0	424.0	377.0	981.0	1413.0	920.0	1224.0	1179.0	871.0	216.0	774.0	730.0	3934.0	222.0	84649.1
NYU_0051000	834.0	1139.0	1136.0	1090.0	920.0	2285.0	1265.0	1367.0	557.0	307.0	2191.0	1124.0	276.0	653.0	3119.0	4654.0	285.0	388.0	1595.0	1250.0	1251.0	2293.0	757.0	1937.0	2011.0	1683.0	1526.0	1641.0	1925.0	2096.0	531.0	312.0	271.0	1327.0	584.0	531.0	1599.0	2440.0	240.0	208.0	939.0	2953.0	1255.0	1705.0	2053.0	1029.0	522.0	723.0	960.0	563.0	235.0	2070.0	1767.0	1955.0	142.0	2257.0	1088.0	1335.0	822.0	696.0	1461.0	447.0	546.0	1054.0	1789.0	1128.0	2003.0	1381.0	1049.0	217.0	806.0	952.0	4955.0	207.0	94664.4
NYU_0051001	618.0	862.0	1010.0	674.0	813.0	2084.0	945.0	1212.0	316.0	146.0	1491.0	701.0	181.0	855.0	3549.0	5575.0	362.0	476.0	1778.0	1437.0	882.0	1888.0	580.0	1815.0	2199.0	1130.0	1488.0	1611.0	1862.0	1729.0	479.0	224.0	266.0	1413.0	710.0	340.0	1269.0	2361.0	277.0	138.0	846.0	1967.0	1168.0	1286.0	2499.0	1056.0	355.0	699.0	876.0	397.0	425.0	1750.0	1465.0	2547.0	350.0	2290.0	777.0	1250.0	546.0	501.0	1821.0	392.0	426.0	980.0	1657.0	993.0	1455.0	960.0	1071.0	150.0	547.0	916.0	4292.0	212.0	86668.4
NYU_0051002	678.0	940.0	828.0	1132.0	759.0	1949.0	947.0	954.0	410.0	217.0	1874.0	1007.0	375.0	1224.0	2352.0	5177.0	291.0	352.0	1942.0	1376.0	1280.0	2552.0	860.0	1743.0	2080.0	2197.0	2408.0	1870.0	2011.0	2216.0	576.0	337.0	328.0	1211.0	372.0	619.0	2001.0	2375.0	391.0	203.0	1217.0	3013.0	1610.0	1836.0	2336.0	909.0	311.0	708.0	1120.0	514.0	454.0	1439.0	1449.0	2021.0	380.0	2435.0	1094.0	894.0	657.0	956.0	1893.0	451.0	687.0	790.0	1831.0	948.0	2320.0	1181.0	1354.0	270.0	1188.0	817.0	4362.0	224.0	96083.0
NYU_0051003	769.0	948.0	1251.0	1089.0	837.0	1926.0	1427.0	1107.0	487.0	244.0	1551.0	913.0	158.0	522.0	3896.0	4429.0	290.0	291.0	1863.0	1398.0	1513.0	2217.0	738.0	1763.0	2365.0	1518.0	1702.0	1818.0	1776.0	2685.0	531.0	243.0	205.0	1308.0	399.0	498.0	1877.0	1738.0	298.0	118.0	992.0	2076.0	1346.0	1947.0	2244.0	894.0	353.0	754.0	859.0	589.0	490.0	1757.0	2113.0	2005.0	165.0	2025.0	774.0	1527.0	647.0	803.0	1931.0	384.0	367.0	1016.0	1744.0	994.0	2005.0	1301.0	780.0	209.0	1206.0	994.0	4618.0	188.0	92803.1
NYU_0051006	836.0	955.0	813.0	773.0	861.0	1444.0	943.0	868.0	287.0	277.0	1392.0	930.0	158.0	659.0	3018.0	4415.0	340.0	365.0	1630.0	1266.0	921.0	1924.0	690.0	1695.0	2016.0	1683.0	1504.0	1507.0	1625.0	1879.0	451.0	35.0	232.0	1434.0	436.0	572.0	1317.0	1942.0	323.0	198.0	930.0	2376.0	1264.0	1784.0	1783.0	874.0	420.0	730.0	878.0	475.0	369.0	1224.0	1396.0	2500.0	156.0	2133.0	782.0	911.0	413.0	595.0	1468.0	207.0	309.0	899.0	1348.0	866.0	1373.0	1077.0	1376.0	160.0	949.0	778.0	5017.0	154.0	82585.4
NYU_0051007	684.0	569.0	914.0	955.0	817.0	1911.0	966.0	939.0	339.0	130.0	1054.0	787.0	244.0	941.0	2089.0	4384.0	280.0	377.0	1306.0	1199.0	1256.0	1631.0	661.0	1743.0	1804.0	1681.0	1752.0	1183.0	1521.0	1863.0	632.0	147.0	223.0	1244.0	409.0	553.0	1530.0	1810.0	276.0	118.0	1110.0	1947.0	1136.0	1388.0	1617.0	874.0	417.0	646.0	950.0	681.0	515.0	1460.0	1907.0	1658.0	545.0	2167.0	624.0	992.0	262.0	732.0	1384.0	249.0	479.0	648.0	1398.0	906.0	1793.0	923.0	923.0	212.0	998.0	610.0	4004.0	161.0	79240.3
NYU_0051008	708.0	792.0	978.0	898.0	718.0	2002.0	1261.0	1103.0	552.0	277.0	1856.0	885.0	206.0	661.0	3687.0	4824.0	263.0	424.0	1734.0	1233.0	1294.0	1825.0	978.0	1624.0	2632.0	2351.0	1959.0	1605.0	1678.0	1818.0	560.0	107.0	226.0	1230.0	505.0	429.0	1783.0	2210.0	275.0	119.0	810.0	2170.0	1345.0	1690.0	1868.0	1028.0	391.0	794.0	1005.0	429.0	184.0	1588.0	1762.0	1793.0	388.0	2463.0	529.0	1507.0	562.0	666.0	1355.0	260.0	426.0	950.0	1714.0	1055.0	2174.0	1258.0	1020.0	280.0	1110.0	885.0	4842.0	172.0	90742.0
NYU_0051009	746.0	1113.0	705.0	951.0	973.0	2265.0	1213.0	1149.0	573.0	172.0	1655.0	918.0	342.0	866.0	3231.0	5512.0	277.0	464.0	1883.0	1393.0	1091.0	2345.0	826.0	2095.0	2284.0	2150.0	1718.0	1757.0	2076.0	2464.0	506.0	243.0	256.0	1230.0	608.0	549.0	1910.0	2371.0	297.0	158.0	952.0	2121.0	1243.0	1836.0	2031.0	882.0	488.0	786.0	1061.0	864.0	385.0	1411.0	1920.0	1860.0	355.0	1757.0	898.0	1064.0	650.0	823.0	1424.0	301.0	481.0	1223.0	2162.0	1138.0	2503.0	1125.0	1024.0	304.0	1331.0	1063.0	3982.0	225.0	95006.1
NYU_0051010	582.0	761.0	881.0	1134.0	988.0	2316.0	1175.0	1138.0	473.0	164.0	1455.0	1055.0	229.0	648.0	3611.0	5648.0	351.0	346.0	1563.0	1334.0	1197.0	2414.0	807.0	1761.0	2483.0	2040.0	2081.0	1981.0	1764.0	2120.0	580.0	86.0	273.0	1217.0	490.0	499.0	2242.0	2596.0	325.0	92.0	1054.0	2008.0	1430.0	1582.0	2066.0	900.0	286.0	873.0	974.0	753.0	235.0	1577.0	1878.0	2395.0	228.0	2784.0	712.0	1234.0	422.0	853.0	1622.0	227.0	520.0	1026.0	2067.0	1279.0	2283.0	856.0	881.0	190.0	1224.0	1406.0	5206.0	144.0	96079.9
NYU_0051011	666.0	1084.0	1096.0	1065.0	767.0	2517.0	1184.0	1326.0	589.0	262.0	1692.0	753.0	298.0	754.0	3666.0	5490.0	405.0	526.0	2208.0	1228.0	1301.0	2115.0	1004.0	1931.0	2348.0	2243.0	1769.0	1737.0	2164.0	1702.0	653.0	95.0	262.0	1279.0	524.0	674.0	2034.0	2509.0	321.0	160.0	1009.0	2527.0	1172.0	1964.0	2132.0	1099.0	501.0	852.0	1032.0	794.0	430.0	1287.0	1980.0	2190.0	588.0	1902.0	1089.0	1204.0	771.0	824.0	1374.0	245.0	560.0	932.0	1811.0	968.0	1705.0	1141.0	1169.0	162.0	1005.0	1265.0	4407.0	168.0	96658.7
NYU_0051012	689.0	813.0	931.0	860.0	839.0	1497.0	822.0	864.0	285.0	164.0	862.0	674.0	184.0	474.0	2592.0	3592.0	275.0	279.0	1383.0	1168.0	1113.0	1447.0	732.0	1679.0	2168.0	2054.0	1931.0	1163.0	1458.0	1942.0	495.0	83.0	217.0	984.0	438.0	536.0	2004.0	1871.0	209.0	134.0	854.0	2005.0	1066.0	1116.0	1867.0	763.0	334.0	765.0	820.0	796.0	187.0	1068.0	1538.0	1118.0	708.0	2724.0	543.0	1103.0	678.0	497.0	1061.0	300.0	193.0	742.0	1058.0	864.0	1712.0	1042.0	783.0	250.0	778.0	941.0	3681.0	172.0	76037.0
NYU_0051013	579.0	596.0	767.0	922.0	839.0	1386.0	807.0	786.0	335.0	171.0	1334.0	712.0	225.0	681.0	2810.0	4246.0	256.0	277.0	1419.0	1133.0	1003.0	1829.0	620.0	1534.0	2121.0	1672.0	1361.0	1237.0	1394.0	2048.0	402.0	56.0	176.0	989.0	406.0	379.0	1455.0	1923.0	319.0	113.0	799.0	1642.0	916.0	1430.0	1810.0	645.0	413.0	590.0	741.0	631.0	394.0	1468.0	1373.0	1318.0	285.0	2048.0	650.0	1012.0	467.0	567.0	1094.0	290.0	354.0	768.0	1417.0	832.0	1448.0	939.0	657.0	206.0	730.0	989.0	3818.0	133.0	74195.4
NYU_0051014	816.0	1066.0	1201.0	860.0	792.0	2185.0	1296.0	1130.0	584.0	204.0	1560.0	922.0	241.0	876.0	2951.0	5732.0	319.0	416.0	1800.0	1611.0	1039.0	2462.0	870.0	1852.0	2062.0	2530.0	2347.0	1849.0	2420.0	2359.0	460.0	84.0	294.0	1362.0	478.0	751.0	2609.0	2599.0	361.0	199.0	1053.0	2735.0	1604.0	2300.0	2275.0	1128.0	430.0	883.0	1177.0	1065.0	470.0	1611.0	1957.0	2400.0	338.0	2289.0	938.0	924.0	562.0	678.0	1171.0	488.0	491.0	1022.0	1593.0	1051.0	2025.0	1049.0	1384.0	264.0	1054.0	1452.0	4142.0	248.0	99800.2
NYU_0051015	739.0	1058.0	701.0	808.0	920.0	1709.0	998.0	932.0	287.0	202.0	1356.0	861.0	248.0	535.0	3455.0	3688.0	286.0	366.0	1268.0	1181.0	1700.0	2119.0	806.0	1688.0	1952.0	1803.0	1837.0	1415.0	1768.0	1763.0	469.0	110.0	227.0	1237.0	443.0	474.0	1667.0	1886.0	207.0	140.0	936.0	2192.0	1139.0	1624.0	1910.0	783.0	433.0	992.0	827.0	539.0	417.0	1684.0	1782.0	1404.0	282.0	2121.0	470.0	1125.0	494.0	831.0	1911.0	205.0	452.0	960.0	1171.0	1007.0	1573.0	953.0	1038.0	403.0	926.0	802.0	4362.0	208.0	83266.6
NYU_0051016	653.0	1152.0	1015.0	1047.0	845.0	2505.0	1346.0	1188.0	475.0	176.0	1592.0	854.0	203.0	688.0	3383.0	4784.0	461.0	489.0	1859.0	1171.0	1152.0	1792.0	937.0	2022.0	2048.0	2785.0	1622.0	1960.0	1939.0	2078.0	622.0	258.0	317.0	1219.0	496.0	658.0	1592.0	2167.0	375.0	188.0	1092.0	2862.0	1320.0	1845.0	2166.0	1102.0	440.0	1032.0	1214.0	652.0	454.0	1685.0	1420.0	2214.0	417.0	1951.0	1098.0	926.0	510.0	358.0	1314.0	272.0	690.0	960.0	1890.0	1057.0	2043.0	1488.0	1115.0	378.0	632.0	903.0	4350.0	274.0	94240.7
NYU_0051017	748.0	1212.0	1076.0	1288.0	1003.0	2402.0	1470.0	1362.0	499.0	230.0	1425.0	1575.0	310.0	808.0	3827.0	6203.0	294.0	595.0	2001.0	1233.0	1883.0	2353.0	1065.0	2083.0	2678.0	2974.0	2667.0	1657.0	2418.0	2314.0	631.0	311.0	274.0	1541.0	674.0	743.0	2370.0	2676.0	291.0	160.0	1021.0	3123.0	1379.0	2052.0	2328.0	1132.0	522.0	871.0	1343.0	1003.0	425.0	1934.0	1947.0	2359.0	524.0	2326.0	620.0	1115.0	846.0	1052.0	1584.0	536.0	558.0	901.0	1917.0	1322.0	2096.0	1322.0	1360.0	239.0	1015.0	1398.0	4594.0	242.0	108332.0
NYU_0051018	712.0	1165.0	1020.0	975.0	864.0	2060.0	1454.0	1102.0	367.0	259.0	1902.0	881.0	271.0	795.0	3507.0	5273.0	277.0	486.0	1573.0	1278.0	1311.0	2471.0	884.0	2034.0	1892.0	2246.0	1809.0	1585.0	2094.0	1987.0	490.0	213.0	243.0	1354.0	498.0	588.0	1739.0	2022.0	305.0	151.0	938.0	2371.0	1170.0	1663.0	1988.0	1153.0	504.0	760.0	1124.0	987.0	456.0	1682.0	1862.0	2115.0	366.0	2093.0	681.0	880.0	550.0	911.0	1273.0	362.0	493.0	933.0	1425.0	1187.0	1541.0	1109.0	1281.0	103.0	941.0	840.0	4103.0	169.0	92146.7
NYU_0051019	732.0	980.0	933.0	1235.0	816.0	2417.0	1323.0	1084.0	535.0	183.0	1531.0	1050.0	276.0	489.0	2964.0	5276.0	348.0	521.0	2106.0	1234.0	1378.0	2193.0	942.0	1839.0	2267.0	1710.0	1974.0	1715.0	1902.0	2028.0	570.0	324.0	242.0	1259.0	505.0	548.0	1933.0	2390.0	271.0	156.0	788.0	2237.0	1388.0	1685.0	2412.0	922.0	443.0	833.0	1063.0	772.0	491.0	1399.0	1370.0	1845.0	195.0	2259.0	856.0	1330.0	543.0	783.0	1521.0	164.0	589.0	876.0	1488.0	1398.0	2587.0	1200.0	969.0	237.0	1043.0	784.0	4328.0	169.0	93144.3
NYU_0051020	736.0	1108.0	1031.0	765.0	812.0	1898.0	1082.0	1014.0	308.0	158.0	1543.0	1021.0	302.0	892.0	2251.0	4502.0	388.0	546.0	1304.0	891.0	1579.0	2176.0	1113.0	1705.0	2217.0	1570.0	1425.0	1276.0	1901.0	1607.0	528.0	209.0	320.0	1158.0	435.0	580.0	1316.0	1780.0	245.0	167.0	1073.0	2627.0	1159.0	1865.0	2128.0	904.0	425.0	939.0	1140.0	907.0	292.0	1671.0	1363.0	1335.0	289.0	1915.0	749.0	537.0	607.0	596.0	1424.0	201.0	596.0	871.0	1178.0	1101.0	995.0	1133.0	1105.0	308.0	678.0	685.0	4486.0	257.0	83399.8
NYU_0051021	766.0	693.0	1056.0	633.0	654.0	1755.0	1005.0	944.0	323.0	175.0	1443.0	854.0	230.0	897.0	2525.0	4882.0	299.0	366.0	1286.0	1259.0	1247.0	1707.0	992.0	1714.0	2107.0	1995.0	1577.0	1339.0	1798.0	1729.0	553.0	158.0	222.0	1172.0	287.0	619.0	2037.0	1785.0	259.0	144.0	1007.0	1931.0	1089.0	1871.0	2046.0	821.0	283.0	857.0	927.0	731.0	324.0	1392.0	1340.0	1893.0	258.0	2122.0	574.0	1135.0	390.0	668.0	1296.0	226.0	648.0	1015.0	1123.0	929.0	1359.0	872.0	1102.0	188.0	1160.0	750.0	4106.0	133.0	82049.9
NYU_0051023	776.0	1046.0	1013.0	1443.0	672.0	2418.0	1370.0	1090.0	655.0	265.0	1658.0	1160.0	268.0	804.0	3458.0	6074.0	361.0	510.0	2058.0	1584.0	1711.0	2228.0	620.0	2296.0	2434.0	2635.0	2170.0	1656.0	2080.0	2506.0	641.0	231.0	357.0	1389.0	769.0	777.0	1849.0	2801.0	346.0	187.0	1270.0	2419.0	1642.0	2030.0	2255.0	947.0	393.0	894.0	1150.0	942.0	201.0	1476.0	1600.0	2449.0	166.0	2857.0	950.0	1558.0	442.0	445.0	1349.0	322.0	523.0	1181.0	1640.0	1252.0	2042.0	1528.0	1134.0	364.0	1320.0	1175.0	5143.0	219.0	103644.0
NYU_0051024	681.0	966.0	831.0	1128.0	757.0	1921.0	1206.0	1131.0	513.0	259.0	1697.0	920.0	290.0	693.0	2958.0	4934.0	415.0	463.0	1552.0	1134.0	1267.0	1889.0	754.0	2091.0	2092.0	2342.0	1504.0	1445.0	2028.0	1971.0	534.0	254.0	409.0	1264.0	464.0	535.0	1812.0	2390.0	295.0	113.0	930.0	2394.0	1222.0	1626.0	2267.0	743.0	422.0	935.0	1125.0	1005.0	339.0	1616.0	1883.0	2370.0	410.0	2484.0	826.0	1236.0	743.0	681.0	1092.0	433.0	508.0	1096.0	1520.0	1269.0	1390.0	1644.0	762.0	261.0	1227.0	980.0	4446.0	168.0	91955.4
NYU_0051025	990.0	991.0	721.0	901.0	786.0	1990.0	1060.0	980.0	374.0	200.0	1611.0	872.0	262.0	856.0	3662.0	5129.0	369.0	544.0	1736.0	1342.0	1778.0	1562.0	950.0	2090.0	1996.0	2807.0	2073.0	1624.0	2094.0	2414.0	658.0	375.0	390.0	1388.0	530.0	705.0	1981.0	2482.0	343.0	184.0	1178.0	2253.0	1307.0	1571.0	2176.0	806.0	474.0	886.0	972.0	629.0	353.0	1691.0	1967.0	2052.0	673.0	2767.0	645.0	1041.0	816.0	779.0	1451.0	434.0	717.0	1082.0	1356.0	1291.0	2294.0	1376.0	1252.0	228.0	1318.0	1214.0	4141.0	236.0	97224.4
NYU_0051026	701.0	1116.0	825.0	917.0	730.0	2231.0	1424.0	1243.0	509.0	179.0	1490.0	797.0	280.0	973.0	3198.0	5294.0	266.0	466.0	1733.0	1444.0	1539.0	2078.0	998.0	2249.0	2192.0	2240.0	2315.0	1718.0	1874.0	1954.0	509.0	262.0	298.0	1578.0	540.0	572.0	1967.0	2142.0	382.0	200.0	993.0	2787.0	1195.0	1667.0	2242.0	830.0	569.0	935.0	1124.0	908.0	481.0	1669.0	1383.0	2028.0	353.0	2812.0	535.0	1221.0	440.0	693.0	1622.0	422.0	572.0	1122.0	1629.0	1162.0	1645.0	1101.0	1197.0	370.0	1022.0	953.0	4485.0	156.0	95745.2
NYU_0051027	798.0	903.0	1037.0	1353.0	1193.0	2659.0	1545.0	1457.0	353.0	217.0	1362.0	868.0	215.0	707.0	3500.0	5701.0	375.0	513.0	1258.0	1276.0	1592.0	1903.0	1044.0	2148.0	2487.0	2395.0	1994.0	1787.0	2221.0	2356.0	657.0	387.0	328.0	1379.0	541.0	629.0	2190.0	2325.0	271.0	102.0	1048.0	2278.0	1369.0	1795.0	2021.0	1281.0	341.0	771.0	1282.0	881.0	266.0	1519.0	1661.0	2190.0	642.0	2505.0	699.0	934.0	323.0	1023.0	1266.0	282.0	699.0	1169.0	2056.0	966.0	1989.0	1272.0	1379.0	248.0	860.0	1400.0	4485.0	217.0	99142.2
